UnitID,Institution Name,Tuition and fees (F0708_F3_RV),Imputation/Status Flag For Tuition and fees (F0708_F3_RV),Federal appropriations  grants and contracts (F0708_F3_RV),Imputation/Status Flag For Federal appropriations  grants and contracts (F0708_F3_RV),State and local appropriations  grants and contracts (F0708_F3_RV),Imputation/Status Flag For State and local appropriations  grants and contracts (F0708_F3_RV),Private grants and contracts (F0708_F3_RV),Imputation/Status Flag For Private grants and contracts (F0708_F3_RV),Investment income and investment gains (losses) included in net income (F0708_F3_RV),Imputation/Status Flag For Investment income and investment gains (losses) included in net income (F0708_F3_RV),Sales and services of educational activities (F0708_F3_RV),Imputation/Status Flag For Sales and services of educational activities (F0708_F3_RV),Sales and services of auxiliary enterprises (F0708_F3_RV),Imputation/Status Flag For Sales and services of auxiliary enterprises (F0708_F3_RV),Other revenue (F0708_F3_RV),Imputation/Status Flag For Other revenue (F0708_F3_RV),Total revenues and investment return (F0708_F3_RV),Imputation/Status Flag For Total revenues and investment return (F0708_F3_RV)
367264,Academy of Healing Arts,3894201,R,0,R,0,R,0,R,0,R,57185,R,0,Z,45468,R,3996854,R
451051,Academy of Massage and Bodywork,232949,R,0,Z,0,Z,0,Z,0,Z,23455,R,0,Z,0,R,256404,R
437501,Academy of Massage Therapy,1060923,R,0,R,0,R,0,R,0,R,115435,R,117910,R,0,R,1294268,R
449454,Academy of Natural Therapy Inc,460270,R,0,R,0,R,0,R,0,Z,0,R,0,R,0,R,460270,R
136048,Academy of Palm Beach,672698,R,0,R,0,R,0,R,3545,R,173743,R,0,R,-3545,R,846441,R
451176,Academy of Professional Careers,1028757,N,0,N,0,N,0,N,0,N,0,N,0,N,3198373,N,4227130,N
107293,Academy of Salon and Spa,528430,R,174539,R,0,Z,0,Z,0,Z,132067,R,0,Z,0,R,835036,R
410034,Academy of Somatic Healing Arts,561883,R,0,R,0,R,0,R,349,R,109807,R,71986,R,0,R,744025,R
452188,Accelerated Dental Assisting School of America,25039,R,0,R,28300,R,0,R,0,R,0,R,0,R,0,R,53339,R
449676,Ace Institute of Technology,947292,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,947292,R
419022,ACT College,5227491,R,0,Z,0,Z,0,Z,0,Z,9401,R,0,Z,0,R,5236892,R
439969,Acupuncture and Massage College,1149472,R,71182,R,13324,R,0,R,0,R,34246,R,0,R,82750,R,1350974,R
419314,Adirondack Beauty School,149927,R,56207,R,0,R,0,R,1666,R,15137,R,0,R,0,R,222937,R
262369,Adrian's Beauty College of Turlock,760695,R,0,R,0,Z,0,Z,0,Z,203033,R,0,Z,0,R,963728,R
400187,Advance Beauty College,1161574,R,0,R,0,R,0,R,0,R,0,R,0,R,201442,R,1363016,R
444334,Advance Science International College,61035,R,1035384,R,0,R,0,R,3776,R,0,R,0,R,0,R,1100195,R
444352,Advance Tech College,238564,R,0,R,59307,R,0,R,0,R,0,R,0,R,0,R,297871,R
437608,Advanced Barber College and Hair Design,64225,R,213280,R,0,Z,0,Z,0,Z,29093,R,0,Z,0,R,306598,R
444343,Advanced College,1700650,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1700650,R
238166,Advanced Institute of Hair Design-Glendale,886475,R,0,R,0,Z,0,Z,0,Z,511070,R,0,Z,821,R,1398366,R
231411,Advanced Technology Institute,8399872,R,985759,R,20310,R,0,Z,24574,R,0,Z,972144,R,0,R,10402659,R
423397,Advantage Technical College,595096,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,595096,R
161651,Aesthetics Institute of Cosmetology,110902,R,125430,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,236332,R
134811,AI Miami International University of Art and Design,41879066,R,3142222,R,0,Z,0,Z,0,Z,0,Z,2744550,R,0,R,47765838,R
419147,Ailano School of Cosmetology,521780,R,0,R,0,R,0,R,0,R,12500,R,0,R,0,R,534280,R
376710,Aims Academy,21132,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,747829,R,768961,R
452470,Akron CNC Training Center-LC,5985,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5985,R
452203,Akron Testing Laboratory and Welding School Ltd,81073,R,0,Z,0,R,0,Z,0,Z,36200,R,0,Z,155000,R,272273,R
371034,Alabama State College of Barber Styling,58190,R,0,R,0,R,0,R,26328,R,0,Z,0,Z,21183,R,105701,R
103501,Alaska Career College,3244843,R,0,R,0,R,0,R,111575,R,108313,R,0,R,0,R,3464731,R
451246,Alden's School of Cosmetology,79705,R,0,R,0,R,0,R,0,R,0,R,0,R,51443,R,131148,R
452212,Alexandria School,36500,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,36500,R
368036,Alexandria School of Scientific Therapeutics,289574,R,88411,R,20398,R,0,R,0,R,0,R,36676,R,270364,R,705423,R
393524,Alhambra Beauty College,740358,R,0,R,0,R,0,R,0,R,95622,R,0,R,1616,R,837596,R
210599,All-State Career School,8887425,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8887425,R
418658,All-State Career School-Pittsburgh,2389575,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2389575,R
373784,All-State Career-Baltimore,10990443,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10990443,R
231721,Allegiance Beauty School,89497,R,268641,R,0,Z,0,Z,0,Z,58036,R,0,Z,0,R,416174,R
188650,Allen School-Brooklyn,5700028,R,0,R,0,R,0,R,9228,R,0,R,0,R,0,R,5709256,R
415987,Allen School-Jamaica,5936987,R,0,R,0,R,0,R,5301,R,0,R,0,R,0,R,5942288,R
367316,Allied Health Careers,3300962,R,757107,R,0,Z,0,Z,8273,R,0,Z,0,Z,1,R,4066343,R
248192,Allure Beauty College,216891,R,0,R,0,R,0,R,0,R,103577,R,0,R,0,R,320468,R
449843,Alpine College,308117,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,308117,R
363590,Altierus Career College Everett,4559651,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4559651,R
443854,Altierus Career College-Arlington,6919497,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6919497,R
442727,Altierus Career College-Austin,13504638,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,13504638,R
445461,Altierus Career College-Bissonnet,13983999,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,13983999,R
438647,Altierus Career College-Chesapeake,9639586,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9639586,R
126401,Altierus Career College-Colorado Springs,5574342,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5574342,R
447209,Altierus Career College-Columbus,8996443,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8996443,R
441016,Altierus Career College-Houston Hobby,9763346,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9763346,R
443748,Altierus Career College-Norcross,9942563,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9942563,R
445434,Altierus Career College-Orange Park,13260992,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,13260992,R
227003,Altierus Career College-San Antonio,10380536,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10380536,R
444024,Altierus Career College-Tacoma,5333007,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5333007,R
137801,Altierus Career College-Tampa,17026562,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,17026562,R
127787,Altierus Career College-Thornton,7692132,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7692132,R
442620,Altierus Career College-Tigard,3112556,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3112556,R
449269,Altierus Career Education-South Plainfield,2440080,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2440080,R
171322,Altierus Career Education-Southfield,15130266,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,15130266,R
210748,Altoona Beauty School Inc,303202,R,0,R,0,R,0,R,310,R,124421,R,0,R,19075,R,447008,R
447254,Alvareitas College of Cosmetology-Belleville,123456,R,0,R,0,R,0,R,0,R,60481,R,0,R,2025,R,185962,R
142869,Alvareitas College of Cosmetology-Edwardsville,251488,R,0,R,0,R,0,R,0,R,95211,R,0,R,406,R,347105,R
142878,Alvareitas College of Cosmetology-Godfrey,203953,R,0,R,0,R,0,R,1438,R,102697,R,0,R,3446,R,311534,R
365107,America's Career Institute,336032,R,0,R,0,Z,0,Z,0,Z,48687,R,0,Z,0,R,384719,R
142887,American Academy of Art College,7760010,R,447556,R,0,Z,0,Z,92418,R,0,Z,0,Z,0,R,8299984,R
446002,American Academy of Health and Wellness,818330,R,0,R,0,R,0,R,6977,R,516758,R,0,R,0,R,1342065,R
444370,American Advanced Technicians Institute,916266,R,0,R,0,R,0,R,0,R,0,R,0,R,600,R,916866,R
452230,American Air Conditioning Academy,127241,R,0,R,0,R,0,R,0,R,0,R,0,R,17328,R,144569,R
431637,American Beauty Academy,3195998,R,0,R,0,R,0,R,0,R,0,R,277104,R,0,R,3473102,R
108977,American Beauty College,9735,R,70609,R,0,R,0,R,0,R,7920,R,0,R,200,R,88464,R
365453,American Beauty Institute,196459,R,0,R,0,R,0,R,0,R,50140,R,0,R,0,R,246599,R
189477,American Beauty School,317010,R,350514,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,667524,R
206783,American Broadcasting School-Oklahoma City,2016385,R,0,R,0,R,0,R,16613,R,0,R,0,R,0,R,2032998,R
109040,American Career College-Los Angeles,37543509,R,0,R,0,R,0,R,101840,R,0,R,0,R,0,R,37645349,R
447768,American Career College-Ontario,5896085,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5896085,R
444176,American Career Institute-Wheaton,838219,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,838219,R
429085,American College of Acupuncture and Oriental Med,1212171,R,5980,R,0,Z,0,R,4740,R,472357,R,34941,R,2,R,1730191,R
179229,American College of Hair Design Inc,105366,R,139776,R,0,R,0,R,12853,R,97881,R,0,R,0,R,355876,R
153092,American College of Hairstyling-Cedar Rapids,142257,R,0,R,0,R,0,R,0,R,110533,R,0,R,0,R,252790,R
153588,American College of Hairstyling-Des Moines,223151,R,0,R,0,R,0,R,0,R,133897,R,0,R,21135,R,378183,R
422835,American College of Healthcare and Technology,268388,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,268388,R
222691,American Commercial College-Abilene,1081064,R,469152,R,59649,R,0,R,8323,R,0,R,0,R,0,R,1618188,R
222682,American Commercial College-Lubbock,979522,R,409474,R,22951,R,0,Z,6286,R,0,Z,0,Z,0,R,1418233,R
222707,American Commercial College-Odessa,549021,R,275812,R,3000,R,0,R,4279,R,0,Z,0,Z,0,R,832112,R
222673,American Commercial College-San Angelo,722977,R,410035,R,143676,R,0,R,5684,R,0,R,0,R,0,R,1282372,R
445832,American Commercial College-Shreveport,790231,R,412354,R,64679,R,0,R,5642,R,0,R,0,R,0,R,1272906,R
423582,American Commercial College-Wichita Falls,693403,R,469152,R,108440,R,0,R,6571,R,0,Z,0,Z,0,R,1277566,R
241146,American Educational College,245724,R,3460958,R,118394,R,0,R,1519,R,0,R,0,R,0,R,3826595,R
153463,American Hair Academy,62192,R,0,R,0,R,0,R,0,R,49322,R,0,R,86703,R,198217,R
441636,American Institute of Alternative Medicine,1580979,R,0,R,0,R,0,R,7048,R,282341,R,0,R,0,R,1870368,R
447883,American Institute of Beauty,917326,R,0,R,0,R,0,Z,0,Z,45435,R,0,Z,0,R,962761,R
447795,American Institute of Massage Therapy,198754,R,0,R,0,R,0,R,0,R,0,R,0,R,67400,R,266154,R
103811,American Institute of Trucking,4312395,R,0,R,0,R,0,R,0,R,0,R,99542,R,941272,R,5353209,R
129482,American Institute-West Hartford,3865913,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,3865913,R
109013,American InterContinental University,15224319,R,0,R,0,Z,0,Z,1077,R,0,Z,840948,R,0,R,16066344,R
138725,American InterContinental University,18880903,R,0,R,0,R,0,R,0,R,0,R,24497,R,0,R,18905400,R
445027,American InterContinental University,332768506,R,0,R,0,R,0,R,0,R,-1720,R,0,R,0,R,332766786,R
438586,American InterContinental University-Atlanta,16865794,R,0,R,0,R,0,R,0,R,0,Z,753307,R,0,R,17619101,R
445133,American InterContinental University-Houston,6292354,R,0,R,0,R,0,R,0,R,0,R,596242,R,0,R,6888596,R
438601,American InterContinental University-South Florida,19154481,R,0,R,0,R,0,R,818707,R,0,R,1454470,R,1,R,21427659,R
452841,American Natioanl College,2052214,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2052214,R
376987,American National College,1025880,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1025880,R
420194,American National College,1393720,R,193720,R,0,R,0,R,0,R,0,R,0,R,806280,R,2393720,R
232797,American National University,14284577,R,11750275,R,2195519,R,0,R,243553,R,3142104,R,478444,R,221015,R,32315487,R
453473,American National University-Cincinnati,832974,R,1521321,R,915192,R,0,R,0,R,341514,R,0,R,6129,R,3617130,R
453455,American National University-Dayton,1240705,R,1320529,R,864473,R,0,R,0,R,336891,R,0,R,5437,R,3768035,R
157021,American National University-Pikeville,9384170,R,9585529,R,2193848,R,0,R,451836,R,2187024,R,0,R,624491,R,24426898,R
453464,American National University-Youngstown,98908,R,107918,R,6154,R,0,R,0,R,51592,R,0,R,395,R,264967,R
424008,American Pacific College,439689,R,0,R,0,R,0,R,0,R,0,R,0,R,62556,R,502245,R
449339,American Public University System,67714000,R,0,R,0,R,0,R,888000,R,1381000,R,0,R,0,R,69983000,R
158158,American School of Business,106582,R,382155,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,488737,R
203225,American School of Technology,1993366,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1993366,R
433004,American University of Health Sciences,1387626,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1387626,R
229957,AmeriTech College-Provo,6286139,R,0,R,0,R,0,R,17361,R,0,R,0,R,602598,R,6906098,R
446020,Amesed,14913,R,2700,R,0,Z,0,Z,0,Z,0,Z,0,Z,42040,R,59653,R
444389,Anamarc College-El Paso Central,4734480,R,0,R,110120,R,0,R,0,R,0,R,38633,R,0,R,4883233,R
441399,Angley College,968418,R,299704,R,3700,R,0,Z,0,Z,0,Z,0,Z,0,R,1271822,R
410256,Ann Arbor Institute of Massage Therapy,590927,R,81202,R,0,R,0,R,0,R,116390,R,114956,R,0,R,903475,R
445601,Anthem Career College-Memphis,10977103,R,0,R,0,R,0,R,42561,R,0,R,0,R,46994,R,11066658,R
440110,Anthem Career College-Nashville,9101027,R,0,R,0,R,0,R,35287,R,0,R,0,R,38963,R,9175277,R
450155,Anthem College-Brookfield,4651923,R,0,R,0,R,0,R,0,R,0,R,0,R,6240,R,4658163,R
410539,Anthem College-Denver,4358027,R,0,R,0,R,0,R,16897,R,0,R,0,R,18657,R,4393581,R
443739,Anthem College-Fenton,5876261,R,0,R,0,R,0,R,0,R,0,R,0,R,44444,R,5920705,R
440129,Anthem College-Irving,7407265,R,0,R,0,R,0,R,28720,R,0,R,0,R,31711,R,7467696,R
445610,Anthem College-Kansas City,3631648,R,0,R,0,R,0,R,14081,R,0,R,0,R,15547,R,3661276,R
176549,Anthem College-Maryland Heights,20494390,R,0,R,0,R,0,R,0,R,0,R,0,R,97256,R,20591646,R
430050,Anthem College-Minnesota,5515638,R,0,R,0,R,0,R,21385,R,0,R,0,R,23614,R,5560637,R
436225,Anthem College-Orlando,9083516,R,0,R,0,R,0,R,35219,R,0,R,0,R,38888,R,9157623,R
104805,Anthem College-Phoenix,82166308,R,0,R,0,R,0,R,318576,R,0,R,0,R,351765,R,82836649,R
446853,Anthem College-Portland,4310711,R,0,R,0,R,0,R,0,R,0,R,0,R,28127,R,4338838,R
413635,Anthem College-Sacramento,6257298,R,0,R,0,R,0,R,24261,R,0,R,0,R,26789,R,6308348,R
442462,Anthem Institute-Cherry Hill,6137894,R,0,R,0,R,0,R,52480,R,0,R,0,R,35051,R,6225425,R
442648,Anthem Institute-Las Vegas,5058931,R,0,R,0,R,0,R,19615,R,0,R,0,R,21657,R,5100203,R
441584,Anthem Institute-Manhattan,8067274,R,0,R,0,R,0,R,68977,R,0,R,0,R,46069,R,8182320,R
213312,Anthem Institute-Springfield,11120167,R,0,R,0,R,0,R,95080,R,0,R,0,R,63503,R,11278750,R
241182,Antilles School of Technical Careers,1495465,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1495465,R
201016,Antonelli College-Cincinnati,13422141,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,13422141,R
210890,Antonelli Institute,4671458,R,0,R,0,R,0,R,16595,R,0,R,19996,R,0,R,4708049,R
250072,Antonelli Medical and Professional Institute,369857,R,0,R,0,R,0,R,12555,R,0,R,67874,R,0,R,450286,R
429094,AOMA Graduate School of Integrative Medicine,2207401,R,0,R,0,R,0,R,12795,R,882594,R,313094,R,56555,R,3472439,R
150075,Apex Academy of Hair Design Inc,137930,R,10577,R,0,R,0,R,0,R,0,R,0,R,0,R,148507,R
188890,Apex Technical School,18070702,R,0,R,0,R,0,R,136527,R,0,R,0,R,782256,R,18989485,R
237127,Appalachian Beauty School,3800,R,56470,R,0,Z,0,Z,0,Z,12436,R,0,Z,45625,R,118331,R
367936,Argosy University-Atlanta,25355679,R,204705,R,22988,R,0,R,0,R,0,R,0,R,0,R,25583372,R
145770,Argosy University-Chicago,32772598,R,1157506,R,0,R,0,R,0,R,0,R,267829,R,0,R,34197933,R
442222,Argosy University-Dallas,5644235,R,44744,R,0,Z,0,Z,0,Z,7980,R,0,Z,0,R,5696959,R
448734,Argosy University-Denver,1916211,R,50271,R,0,Z,0,Z,0,Z,0,Z,2354,R,0,R,1968836,R
366748,Argosy University-Hawaii,6800354,R,0,R,0,R,0,R,0,R,10930,R,0,R,0,R,6811284,R
450526,Argosy University-Inland Empire,4224568,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4709,R,4229277,R
447272,Argosy University-Los Angeles,2399116,R,0,Z,0,R,0,R,0,R,0,R,0,R,827,R,2399943,R
450535,Argosy University-Nashville,3684867,R,61274,R,0,R,0,R,0,R,0,R,6897,R,0,R,3753038,R
419457,Argosy University-Northern Virginia,14250906,R,45774,R,0,R,0,Z,0,Z,21623,R,0,Z,1,R,14318304,R
436438,Argosy University-Orange County,10561442,R,0,Z,0,Z,0,Z,0,Z,0,Z,24639,R,0,R,10586081,R
436094,Argosy University-Phoenix,9758662,R,70717,R,0,Z,0,Z,0,Z,13244,R,0,Z,0,R,9842623,R
452090,Argosy University-Salt Lake City,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R
450544,Argosy University-San Diego,1154262,R,0,Z,0,R,0,R,0,R,0,R,7444,R,0,R,1161706,R
121983,Argosy University-San Francisco Bay Area,10361959,R,0,Z,0,R,0,R,9759,R,0,R,0,R,0,R,10371718,R
137148,Argosy University-Sarasota,18241085,R,0,R,0,R,0,R,0,R,29725,R,0,R,0,R,18270810,R
420866,Argosy University-Schaumburg,8794329,R,94265,R,0,R,0,R,0,R,11453,R,0,R,0,R,8900047,R
439057,Argosy University-Seattle,5314797,R,30105,R,0,Z,0,Z,0,Z,4645,R,0,Z,0,R,5349547,R
428268,Argosy University-Tampa,9071299,R,0,R,0,R,0,R,0,R,11174,R,0,R,0,R,9082473,R
410502,Argosy University-The Art Institute of California-Hollywood,15549707,R,1473636,R,0,R,0,R,0,R,0,R,1922761,R,1,R,18946105,R
448576,Argosy University-The Art Institute of California-Inland Empire,14191019,R,1322897,R,0,R,0,R,0,R,0,R,1100910,R,0,R,16614826,R
432533,Argosy University-The Art Institute of California-Los Angeles,36714006,R,3623097,R,0,R,0,R,0,R,0,R,4922111,R,0,R,45259214,R
441973,Argosy University-The Art Institute of California-Orange County,36511354,R,2086703,R,0,Z,0,Z,0,Z,0,Z,2636116,R,0,R,41234173,R
450094,Argosy University-The Art Institute of California-Sacramento,2004580,R,188891,R,0,Z,0,Z,0,Z,0,Z,167119,R,0,R,2360590,R
117113,Argosy University-The Art Institute of California-San Diego,42936225,R,2923247,R,0,R,0,R,0,R,0,R,3443937,R,0,R,49303409,R
117928,Argosy University-The Art Institute of California-San Francisco,27078590,R,2170836,R,0,Z,0,Z,0,Z,0,Z,3697687,R,0,R,32947113,R
451848,Argosy University-The Art Institute of California-Silicon Valley,432656,R,35505,R,0,R,0,R,0,R,0,R,60085,R,0,R,528246,R
173984,Argosy University-Twin Cities,24563221,R,0,R,0,Z,0,Z,0,Z,0,Z,1019630,R,0,R,25582851,R
103954,Arizona Academy of Beauty,424486,R,0,R,0,R,0,R,11696,R,104438,R,0,R,0,R,540620,R
262235,Arizona Academy of Beauty-North,364053,R,0,R,0,R,0,R,6596,R,125414,R,0,R,0,R,496063,R
421708,Arizona College of Nursing-Tempe,2936762,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2936762,R
450951,Arizona Culinary Institute,3597979,R,57945,R,0,R,116050,R,85312,R,113886,R,0,R,0,R,3971172,R
446039,Arizona School of Acupuncture and Oriental Medicine,427396,R,0,R,0,R,0,R,4879,R,0,R,132577,R,-445,R,564407,R
450942,Arizona Summit Law School,4649131,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4649131,R
106324,Arkansas Beauty College,88829,R,0,R,0,R,0,R,0,R,136317,R,0,R,59344,R,284490,R
371140,Arkansas Beauty School,436061,R,151544,R,0,R,0,Z,0,Z,57491,R,0,Z,349,R,645445,R
106315,Arkansas Beauty School-Little Rock,6963,R,235180,R,9568,R,0,Z,0,Z,86722,R,0,Z,0,R,338433,R
106351,Arkansas Technical School,653673,R,0,R,0,R,0,R,0,R,216481,R,0,R,0,R,870154,R
222886,Arlington Career Institute,3025708,R,0,R,417638,R,0,R,35461,R,0,R,0,R,0,R,3478807,R
429100,Arlington Medical Institute,519691,R,0,R,0,R,0,R,12224,R,0,R,0,R,0,R,531915,R
219587,Arnolds Beauty School,326627,R,0,R,0,R,0,R,1881,R,74363,R,232520,R,16821,R,652212,R
106360,Arthur's Beauty College,258375,R,0,R,0,R,0,R,0,R,0,R,0,R,-46322,R,212053,R
106494,Arthur's Beauty College,1291875,R,0,R,0,R,0,R,0,R,0,R,0,R,-90239,R,1201636,R
414063,Artistic Academy of Hair Design,1963030,R,0,R,0,R,0,R,0,R,142764,R,0,R,0,R,2105794,R
128203,Artistic Beauty Colleges-Westminster,557630,R,0,R,0,Z,0,Z,0,Z,42321,R,0,Z,74533,R,674484,R
378886,Artistic Nails and Beauty Academy-Tampa,1276793,R,0,R,0,R,0,R,0,R,162194,R,0,R,0,R,1438987,R
404994,ASA College,45889571,R,0,R,0,R,0,R,377607,R,0,R,0,R,0,R,46267178,R
382382,Ascension College,1454881,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1454881,R
197878,Asheboro Beauty School of Randolph,55993,R,0,R,0,R,0,R,1150,R,49464,R,0,R,0,R,106607,R
447777,Asher College,2414312,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2414312,R
234119,Asher Institute of Hampton,150825,R,321149,R,0,R,0,R,0,R,122879,R,0,R,7114,R,601967,R
154022,Ashford University,69045477,R,14553773,R,326096,R,0,R,1464,R,0,R,1306519,R,0,R,85233329,R
