UnitID,Institution Name,Tuition and fees (F0405_F3_RV),Imputation/Status Flag For Tuition and fees (F0405_F3_RV),Federal appropriations  grants and contracts (F0405_F3_RV),Imputation/Status Flag For Federal appropriations  grants and contracts (F0405_F3_RV),State and local appropriations  grants and contracts (F0405_F3_RV),Imputation/Status Flag For State and local appropriations  grants and contracts (F0405_F3_RV),Private grants and contracts (F0405_F3_RV),Imputation/Status Flag For Private grants and contracts (F0405_F3_RV),Investment income and investment gains (losses) included in net income (F0405_F3_RV),Imputation/Status Flag For Investment income and investment gains (losses) included in net income (F0405_F3_RV),Sales and services of educational activities (F0405_F3_RV),Imputation/Status Flag For Sales and services of educational activities (F0405_F3_RV),Sales and services of auxiliary enterprises (F0405_F3_RV),Imputation/Status Flag For Sales and services of auxiliary enterprises (F0405_F3_RV),Other revenue (F0405_F3_RV),Imputation/Status Flag For Other revenue (F0405_F3_RV),Total revenues and investment return (F0405_F3_RV),Imputation/Status Flag For Total revenues and investment return (F0405_F3_RV)
442912,Academy of Cosmetology,293390,R,0,R,0,R,0,R,0,R,11689,R,0,R,0,R,305079,R
179991,Academy of Cosmetology Inc,228224,R,0,R,0,R,0,R,2112,R,172311,R,0,R,0,R,402647,R
445887,Academy of Hair Design Eight,85395,R,0,R,0,Z,0,Z,0,Z,30429,R,0,Z,0,R,115824,R
154633,Academy of Hair Design Inc,282995,R,194385,R,0,R,0,R,1399,R,110905,R,0,R,0,R,589684,R
175476,Academy of Hair Design Seven,73482,R,0,R,0,Z,0,Z,0,Z,20777,R,0,Z,0,R,94259,R
175722,Academy of Hair Design-Grenada,138378,R,0,R,0,Z,0,Z,0,Z,52888,R,0,Z,0,R,191266,R
374316,Academy of Hair Design-Jackson,388779,R,0,R,0,Z,0,Z,0,Z,112226,R,0,Z,8196,R,509201,R
447449,Academy of Hair Design-Jasper,145684,R,0,R,0,R,0,R,0,R,67196,R,0,R,0,R,212880,R
181880,Academy of Hair Design-Las Vegas,1386974,R,240155,R,0,R,0,R,36685,R,326063,R,0,R,0,R,1989877,R
434274,Academy of Hair Design-Lufkin,145684,R,0,R,0,R,0,R,0,R,67196,R,0,R,0,R,212880,R
382461,Academy of Hair Design-Pearl,223470,R,0,R,0,Z,0,Z,0,Z,101192,R,0,Z,0,R,324662,R
208080,Academy of Hair Design-Salem,329886,R,0,R,0,R,0,R,0,R,209750,R,0,R,0,R,539636,R
376446,Academy of Hair Technology,1042412,R,0,R,0,R,0,R,6400,R,29292,R,105653,R,0,R,1183757,R
437501,Academy of Massage Therapy,1127414,R,0,R,0,R,0,R,0,R,101802,R,106021,R,0,R,1335237,R
136048,Academy of Palm Beach,892539,R,0,R,0,R,0,R,7979,R,0,R,0,R,178000,R,1078518,R
108287,Academy of Professional Careers,1787584,R,0,R,0,Z,0,Z,0,Z,99219,R,135979,R,5497,R,2028279,R
107293,Academy of Salon and Spa,164758,R,0,R,0,R,0,R,0,R,78011,R,0,R,0,R,242769,R
108393,Academy Pacific Travel College,983427,R,599974,R,0,R,11092,R,0,R,0,R,0,R,0,R,1594493,R
161624,Accutech Career Institute,1518803,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1518803,R
419022,ACT College,6093878,R,0,Z,0,Z,0,Z,0,Z,47487,R,0,Z,0,R,6141365,R
439969,Acupuncture and Massage College,1121373,R,158252,R,0,R,0,R,0,R,50507,R,0,R,0,R,1330132,R
419314,Adirondack Beauty School,103711,R,57383,R,7300,R,0,R,0,R,14299,R,0,R,20327,R,203020,R
400187,Advance Beauty College,1053900,R,0,R,0,R,0,R,0,R,0,R,0,R,913401,R,1967301,R
444334,Advance Science International College,617574,R,0,R,0,R,0,R,1322,R,0,R,0,R,0,R,618896,R
444352,Advance Tech College,173643,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,67454,R,241097,R
437608,Advanced Barber College and Hair Design,464730,R,0,R,0,R,0,R,0,R,65297,R,0,R,0,R,530027,R
444343,Advanced College,0,R,86274,R,0,R,0,R,0,R,0,R,0,R,232949,R,319223,R
238166,Advanced Institute of Hair Design-Glendale,1015886,R,0,R,0,Z,0,Z,0,Z,574756,R,0,Z,26725,R,1617367,R
231411,Advanced Technology Institute,5865958,R,689443,R,0,Z,0,Z,409457,R,0,Z,660511,R,0,R,7625369,R
423397,Advantage Technical College,641389,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,641389,R
161651,Aesthetics Institute of Cosmetology,378484,R,0,R,0,Z,0,R,0,R,0,R,0,R,0,R,378484,R
134811,AI Miami International University of Art and Design,26410891,R,2545020,R,0,R,0,R,0,R,0,R,1938793,R,982353,R,31877057,R
419147,Ailano School of Cosmetology,729264,R,0,R,0,R,0,R,0,R,16978,R,0,R,0,R,746242,R
376710,Aims Academy,1319230,R,0,R,0,R,0,R,0,R,0,R,0,R,105,R,1319335,R
371034,Alabama State College of Barber Styling,55116,R,0,R,0,R,0,R,0,R,0,R,0,R,33634,R,88750,R
103501,Alaska Career College,2849900,R,0,R,0,R,0,R,33078,R,27083,R,0,R,2,R,2910063,R
187514,Albuquerque Barber College,130530,R,266516,R,0,R,0,R,0,R,0,R,0,R,0,R,397046,R
158079,Alexandria Academy of Beauty Culture,319123,R,0,R,0,Z,0,Z,0,Z,57490,R,0,Z,0,R,376613,R
368036,Alexandria School of Scientific Therapeutics,687474,R,68132,R,111018,R,0,R,0,R,0,R,61723,R,0,R,928347,R
393524,Alhambra Beauty College,760257,R,0,R,0,R,0,R,0,R,48717,R,0,R,432,R,809406,R
210599,All-State Career School,4716225,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4716225,R
418658,All-State Career School-Pittsburgh,1711750,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1711750,R
373784,All-State Career-Baltimore,5040255,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5040255,R
231721,Allegiance Beauty School,38262,R,281572,R,0,Z,0,Z,0,Z,95110,R,0,Z,1,R,414945,R
188650,Allen School-Brooklyn,2749609,R,0,R,0,R,0,R,368,R,0,R,0,R,0,R,2749977,R
415987,Allen School-Jamaica,3127951,R,0,R,0,R,0,R,673,R,0,R,0,R,0,R,3128624,R
367316,Allied Health Careers,1259574,R,1062075,R,0,Z,0,Z,0,Z,0,Z,0,Z,3178756,R,5500405,R
183901,Allied Medical and Technical Institute,1922431,R,0,R,0,R,0,R,0,R,0,R,0,R,10886,R,1933317,R
248192,Allure Beauty College,56909,R,0,R,0,R,0,R,0,R,17856,R,0,R,7,R,74772,R
363590,Altierus Career College Everett,6075313,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6075313,R
443854,Altierus Career College-Arlington,7317031,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7317031,R
442727,Altierus Career College-Austin,8723697,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8723697,R
445461,Altierus Career College-Bissonnet,3981013,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3981013,R
438647,Altierus Career College-Chesapeake,7175347,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7175347,R
126401,Altierus Career College-Colorado Springs,6940787,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6940787,R
447209,Altierus Career College-Columbus,3237734,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3237734,R
441016,Altierus Career College-Houston Hobby,7153157,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7153157,R
443748,Altierus Career College-Norcross,5406956,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5406956,R
445434,Altierus Career College-Orange Park,3408786,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3408786,R
227003,Altierus Career College-San Antonio,10551699,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10551699,R
444024,Altierus Career College-Tacoma,7720960,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7720960,R
137801,Altierus Career College-Tampa,19533837,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,19533837,R
127787,Altierus Career College-Thornton,9697921,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9697921,R
442620,Altierus Career College-Tigard,4027844,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4027844,R
171322,Altierus Career Education-Southfield,12048466,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,12048466,R
210748,Altoona Beauty School Inc,216022,R,93327,R,0,R,0,R,35862,R,91222,R,0,R,15181,R,451614,R
447254,Alvareitas College of Cosmetology-Belleville,61338,R,0,R,0,R,0,R,0,R,0,R,0,R,150756,R,212094,R
142869,Alvareitas College of Cosmetology-Edwardsville,65530,R,0,R,0,R,0,R,0,R,38658,R,0,R,277370,R,381558,R
142878,Alvareitas College of Cosmetology-Godfrey,58036,R,0,R,0,R,0,R,4323,R,242293,R,0,R,0,R,304652,R
365107,America's Career Institute,364157,R,0,R,0,R,0,R,0,R,16327,R,0,R,0,R,380484,R
142887,American Academy of Art College,6089892,R,355075,R,0,Z,0,Z,46895,R,0,Z,0,Z,0,R,6491862,R
417497,American Academy of Hair Design,713837,R,0,R,0,R,0,R,0,R,294081,R,0,R,0,R,1007918,R
446002,American Academy of Health and Wellness,387031,R,0,R,0,R,0,R,0,R,0,R,405155,R,0,R,792186,R
444370,American Advanced Technicians Institute,660648,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,660648,R
431637,American Beauty Academy,1308886,R,0,R,0,R,0,R,0,R,0,R,163246,R,0,R,1472132,R
108977,American Beauty College,9735,R,70609,R,0,R,0,R,0,R,8120,R,0,R,0,R,88464,R
365453,American Beauty Institute,49550,R,0,R,11200,R,0,R,73555,R,0,R,0,R,49807,R,184112,R
206783,American Broadcasting School-Oklahoma City,1943509,R,0,R,0,R,0,R,6440,R,0,R,0,R,0,R,1949949,R
109040,American Career College-Los Angeles,25867977,R,0,R,0,R,0,R,10054,R,0,R,0,R,0,R,25878031,R
444176,American Career Institute-Wheaton,594724,R,19850,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,614574,R
429085,American College of Acupuncture and Oriental Med,1137043,R,0,R,0,R,178147,R,428,R,326459,R,0,R,0,R,1642077,R
179229,American College of Hair Design Inc,48610,R,173353,R,0,R,0,R,8881,R,124626,R,0,R,0,R,355470,R
153092,American College of Hairstyling-Cedar Rapids,162109,R,0,R,0,R,0,R,0,R,136793,R,0,R,0,R,298902,R
153588,American College of Hairstyling-Des Moines,177645,R,0,R,0,R,0,R,4950,R,147556,R,0,R,0,R,330151,R
422835,American College of Healthcare and Technology,1063466,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1063466,R
429216,American College of Medical Technology,2985033,R,896993,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,3882026,R
222691,American Commercial College-Abilene,691457,R,489314,R,51032,R,0,Z,4195,R,0,Z,0,Z,0,R,1235998,R
222682,American Commercial College-Lubbock,988650,R,266000,R,150000,R,0,Z,5244,R,0,Z,0,Z,0,R,1409894,R
222707,American Commercial College-Odessa,701543,R,364566,R,2500,R,0,Z,3933,R,0,Z,0,Z,0,R,1072542,R
222673,American Commercial College-San Angelo,672866,R,356426,R,46636,R,0,Z,3718,R,0,Z,0,Z,0,R,1079646,R
445832,American Commercial College-Shreveport,585975,R,208594,R,220000,R,0,Z,683,R,0,Z,0,Z,0,R,1015252,R
423582,American Commercial College-Wichita Falls,748904,R,408176,R,147297,R,0,Z,4713,R,0,Z,0,Z,0,R,1309090,R
241146,American Educational College,386625,R,3282277,R,0,Z,0,Z,18720,R,0,Z,0,Z,0,R,3687622,R
441636,American Institute of Alternative Medicine,2041359,R,0,R,0,R,0,R,2776,R,267150,R,0,R,1,R,2311286,R
103811,American Institute of Trucking,5325281,R,0,R,0,R,0,R,29231,R,0,R,0,R,867770,R,6222282,R
129482,American Institute-West Hartford,2299501,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2299501,R
109013,American InterContinental University,31445403,R,0,Z,0,Z,0,Z,0,Z,1093730,R,148013,R,0,R,32687146,R
138725,American InterContinental University,31295801,R,0,R,0,Z,0,Z,0,Z,187,R,3410,R,0,R,31299398,R
445027,American InterContinental University,325711349,R,0,R,0,R,0,R,0,R,0,R,18369180,R,3063489,R,347144018,R
438586,American InterContinental University-Atlanta,25737847,R,0,R,0,R,0,R,0,R,0,R,2800794,R,766,R,28539407,R
445133,American InterContinental University-Houston,5464162,R,0,R,0,R,0,R,0,R,0,R,745791,R,456,R,6210409,R
438601,American InterContinental University-South Florida,31144407,R,0,R,0,R,0,R,0,R,0,R,4295815,R,21741,R,35461963,R
446011,American Medical Sciences Center,237632,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,237632,R
376987,American National College,221288,R,0,R,0,R,0,R,0,R,78246,R,0,R,37113,R,336647,R
420194,American National College,1293926,R,321679,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,1615605,R
232797,American National University,10397128,R,9431578,R,859182,R,1303890,R,120834,R,2507912,R,553735,R,119991,R,25294250,R
157021,American National University-Pikeville,5388535,R,7451701,R,1470327,R,1036054,R,41670,R,1590242,R,0,R,40388,R,17018917,R
158158,American School of Business,273600,R,449262,R,0,Z,0,Z,177,R,0,Z,0,Z,0,R,723039,R
203225,American School of Technology,898096,R,0,R,49750,R,14300,R,3265,R,0,R,0,R,1915143,R,2880554,R
441715,American Technological College,460986,R,0,R,0,R,0,R,0,R,0,R,0,R,727001,R,1187987,R
433004,American University of Health Sciences,825135,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,825135,R
229957,AmeriTech College-Provo,2459331,R,0,R,0,R,0,R,268,R,0,R,0,R,0,R,2459599,R
446020,Amesed,114351,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,114351,R
444389,Anamarc College-El Paso Central,1444271,R,16948,R,114574,R,0,R,0,R,0,R,0,R,0,R,1575793,R
441399,Angley College,965168,R,0,R,0,R,0,R,0,R,29524,R,0,R,233879,R,1228571,R
434292,Anson College of Cosmetology,16150,R,8150,R,0,R,7177,R,0,R,13000,R,0,Z,323,R,44800,R
445601,Anthem Career College-Memphis,7594034,R,0,R,0,Z,0,Z,29384,R,0,Z,0,Z,49669,R,7673087,R
440110,Anthem Career College-Nashville,12311591,R,0,R,0,Z,0,Z,47638,R,0,Z,0,Z,80524,R,12439753,R
410539,Anthem College-Denver,5930870,R,0,R,0,Z,0,Z,22949,R,0,Z,0,Z,38791,R,5992610,R
443739,Anthem College-Fenton,3995677,R,0,R,0,Z,0,Z,4296,R,0,Z,0,Z,11576,R,4011549,R
440129,Anthem College-Irving,10350436,R,0,R,0,Z,0,Z,40050,R,0,Z,0,Z,67697,R,10458183,R
445610,Anthem College-Kansas City,6636471,R,0,R,0,Z,0,Z,25679,R,0,Z,0,Z,43405,R,6705555,R
176549,Anthem College-Maryland Heights,13104482,R,0,R,0,Z,0,Z,14091,R,0,Z,0,Z,37966,R,13156539,R
430050,Anthem College-Minnesota,7555333,R,0,R,0,R,0,R,29234,R,0,R,0,R,49416,R,7633983,R
436225,Anthem College-Orlando,11600726,R,0,R,0,Z,0,Z,44888,R,0,Z,0,Z,75874,R,11721488,R
104805,Anthem College-Phoenix,66043698,R,0,R,0,R,0,R,197754,R,0,R,0,R,334268,R,66575720,R
446853,Anthem College-Portland,1259781,R,0,R,0,Z,0,Z,1355,R,0,Z,0,Z,3650,R,1264786,R
413635,Anthem College-Sacramento,6308313,R,0,R,0,R,0,R,24409,R,0,R,0,R,41259,R,6373981,R
442462,Anthem Institute-Cherry Hill,3241972,R,0,R,0,Z,0,Z,11207,R,0,Z,0,Z,9867,R,3263046,R
442648,Anthem Institute-Las Vegas,5834243,R,0,R,0,Z,0,Z,22575,R,0,Z,0,Z,38158,R,5894976,R
441584,Anthem Institute-Manhattan,8615941,R,0,R,0,Z,0,Z,22978,R,0,Z,0,Z,20230,R,8659149,R
213312,Anthem Institute-Springfield,6391602,R,0,R,0,Z,0,Z,17046,R,0,Z,0,Z,15007,R,6423655,R
241182,Antilles School of Technical Careers,1572850,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1572850,R
201016,Antonelli College-Cincinnati,11641154,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,11641154,R
210890,Antonelli Institute,2178954,R,0,R,0,R,0,R,-436,R,0,R,46020,R,0,R,2224538,R
250072,Antonelli Medical and Professional Institute,506798,R,0,R,0,R,0,R,2350,R,0,R,23170,R,0,R,532318,R
429094,AOMA Graduate School of Integrative Medicine,1834733,R,0,R,0,R,0,R,2310,R,976492,R,0,R,0,R,2813535,R
150075,Apex Academy of Hair Design Inc,73056,R,31069,R,0,Z,0,Z,0,Z,78127,R,0,Z,541,R,182793,R
188890,Apex Technical School,20506319,R,0,R,0,Z,0,Z,47101,R,0,Z,0,Z,2299691,R,22853111,R
237127,Appalachian Beauty School,11399,R,148635,R,0,Z,0,Z,787,R,20275,R,0,Z,0,R,181096,R
367936,Argosy University-Atlanta,16818725,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,16818725,R
145770,Argosy University-Chicago,11544162,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,11544162,R
366748,Argosy University-Hawaii,4749613,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4749613,R
447272,Argosy University-Los Angeles,109790,R,0,R,0,R,0,R,0,R,12349,R,0,R,0,R,122139,R
419457,Argosy University-Northern Virginia,9816111,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9816111,R
436094,Argosy University-Phoenix,5664953,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5664953,R
121983,Argosy University-San Francisco Bay Area,6639829,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6639829,R
137148,Argosy University-Sarasota,16777315,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,16777315,R
420866,Argosy University-Schaumburg,5389471,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5389471,R
439057,Argosy University-Seattle,4106194,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4106194,R
428268,Argosy University-Tampa,5999975,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5999975,R
410502,Argosy University-The Art Institute of California-Hollywood,4974639,R,708872,R,0,Z,0,Z,0,Z,0,Z,173584,R,0,R,5857095,R
432533,Argosy University-The Art Institute of California-Los Angeles,32990721,R,3630337,R,0,R,0,R,0,R,0,R,3469474,R,0,R,40090532,R
441973,Argosy University-The Art Institute of California-Orange County,33585857,R,2271675,R,0,Z,0,Z,0,Z,0,Z,2416309,R,0,R,38273841,R
117113,Argosy University-The Art Institute of California-San Diego,29300100,R,2057665,R,0,Z,0,Z,0,Z,0,Z,2365309,R,0,R,33723074,R
117928,Argosy University-The Art Institute of California-San Francisco,21989654,R,1657049,R,0,Z,0,Z,0,R,0,Z,2652296,R,0,R,26298999,R
173984,Argosy University-Twin Cities,17876598,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,17876598,R
103954,Arizona Academy of Beauty,565011,R,0,R,0,R,0,R,6858,R,137157,R,0,R,75797,R,784823,R
262235,Arizona Academy of Beauty-North,495494,R,0,R,0,R,0,R,2057,R,136289,R,0,R,13769,R,647609,R
421708,Arizona College of Nursing-Tempe,2733416,R,0,R,0,R,0,R,0,R,42807,R,0,R,0,R,2776223,R
446039,Arizona School of Acupuncture and Oriental Medicine,286058,R,0,R,0,R,0,R,17341,R,0,R,0,R,118589,R,421988,R
371140,Arkansas Beauty School,58297,R,89140,R,5600,R,0,R,0,R,77732,R,0,R,0,R,230769,R
106315,Arkansas Beauty School-Little Rock,10869,R,173084,R,7853,R,0,Z,0,Z,89507,R,0,Z,0,R,281313,R
106351,Arkansas Technical School,345725,R,0,R,0,R,0,R,0,R,174516,R,0,R,0,R,520241,R
222886,Arlington Career Institute,2736947,R,0,R,536132,R,0,R,7246,R,0,R,0,R,243491,R,3523816,R
429100,Arlington Medical Institute,177750,R,0,R,0,R,0,R,0,R,0,R,0,R,332250,R,510000,R
219587,Arnolds Beauty School,329928,R,0,R,0,R,0,R,1301,R,89673,R,235002,R,649,R,656553,R
106360,Arthur's Beauty College,165545,R,0,R,0,R,0,R,8,R,0,R,0,R,98625,R,264178,R
106494,Arthur's Beauty College,757047,R,0,R,0,R,0,R,225,R,0,R,0,R,570983,R,1328255,R
414063,Artistic Academy of Hair Design,1190288,R,0,R,0,R,0,R,0,Z,53709,R,0,Z,0,R,1243997,R
128203,Artistic Beauty Colleges-Westminster,696419,R,0,R,0,R,0,R,0,R,112765,R,0,R,1,R,809185,R
378886,Artistic Nails and Beauty Academy-Tampa,569679,R,0,R,0,R,0,R,0,R,175362,R,0,R,0,R,745041,R
404994,ASA College,36788870,R,0,R,0,R,0,R,284511,R,0,R,0,R,74,R,37073455,R
382382,Ascension College,1164665,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1164665,R
234119,Asher Institute of Hampton,559717,R,0,R,0,R,0,R,3000,R,0,Z,0,R,0,R,562717,R
154022,Ashford University,3260675,R,51418,R,984800,R,622286,R,95735,R,0,Z,1019864,R,46581,R,6081359,R
414027,Ashmead College-Everett Campus,2965563,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2965563,R
393861,Asian-American International Beauty College,159693,R,386216,R,526922,R,0,R,2950,R,0,R,55589,R,58539,R,1189909,R
428037,Askins Vo-Tech,53042,R,16415,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,69457,R
391546,ASM Beauty World Academy,292519,R,0,R,0,R,0,R,0,R,0,R,0,R,246885,R,539404,R
109721,Associated Technical College-Los Angeles,2639189,R,2712424,R,0,R,0,R,0,R,2639189,R,0,R,128617,R,8119419,R
109730,Associated Technical College-San Diego,2842254,R,277750,R,0,R,0,R,0,R,0,R,0,R,0,R,3120004,R
446127,ATA Career Education,1006520,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1006520,R
444361,ATA College,499997,R,0,R,0,R,0,R,3381,R,0,R,0,R,0,R,503378,R
249247,ATI Career Training Center-Dallas,8539070,R,0,R,0,R,0,R,51754,R,0,R,0,R,56122,R,8646946,R
137892,ATI Career Training Center-Fort Lauderdale,2805293,R,0,R,0,R,0,R,9261,R,0,R,0,R,2947,R,2817501,R
136738,ATI Career Training Center-Miami,3218450,R,0,R,0,R,0,R,11876,R,0,R,0,R,9922,R,3240248,R
250920,ATI Career Training Center-North Richland Hills,4531678,R,0,R,0,R,0,R,17085,R,0,R,0,R,0,R,4548763,R
136747,ATI Career Training Center-Oakland Park,2823486,R,0,R,0,R,0,R,5402,R,0,R,0,R,2121,R,2831009,R
134875,ATI College of Health,3540565,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3540565,R
444325,ATI College-Whittier,1179064,R,0,R,0,R,0,R,11450,R,0,R,0,R,0,R,1190514,R
222761,ATI Technical Training Center,4734458,R,0,R,0,R,0,R,29947,R,0,R,0,R,53156,R,4817561,R
419244,Atlanta Institute of Music and Media,755248,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,755248,R
138938,Atlanta School of Massage,2585851,R,0,R,0,R,0,R,5233,R,688286,R,0,R,267110,R,3546480,R
385929,Audio Recording Technology Institute,1008314,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1008314,R
444556,Auguste Escoffier School of Culinary Arts-Austin,407515,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,407515,R
225867,Austin Business College,2764663,R,0,R,0,R,0,R,0,R,1829,R,0,R,1,R,2766493,R
188988,Austin's School of Spa Technology,384652,R,217455,R,0,Z,0,Z,0,Z,55064,R,0,Z,4285,R,661456,R
418782,Automeca Technical College-Aguadilla,1185843,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1185843,R
419703,Automeca Technical College-Bayamon,2921032,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2921032,R
419712,Automeca Technical College-Caguas,1110426,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1110426,R
419721,Automeca Technical College-Ponce,1585005,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1585005,R
211006,Automotive Training Center-Exton,6161217,R,526025,R,661530,R,0,Z,15454,R,104974,R,567701,R,0,R,8036901,R
372356,Avalon Institute-Aurora,1485819,R,0,R,0,R,0,R,0,R,411445,R,0,R,0,R,1897264,R
104568,Avalon Institute-Mesa,1134321,R,0,R,0,R,0,R,0,R,354646,R,0,R,0,R,1488967,R
108649,Avalon School of Cosmetology-Alameda,213207,R,0,R,0,R,0,R,0,R,79414,R,0,R,0,R,292621,R
393977,Avance Beauty College,159364,R,64443,R,0,R,0,R,0,R,32038,R,0,R,0,R,255845,R
173744,Aveda Arts & Sciences Institute Minneapolis,7797510,R,490,R,0,Z,0,Z,3110000,R,2407000,R,0,Z,0,R,13315000,R
159513,Aveda Arts & Sciences Institute-Baton Rouge,5747705,R,0,Z,0,Z,0,Z,22848,R,3902102,R,0,Z,0,R,9672655,R
160320,Aveda Arts & Sciences Institute-Covington,5747705,R,0,Z,0,Z,0,Z,22848,R,3902102,R,0,Z,0,R,9672655,R
159522,Aveda Arts & Sciences Institute-Lafayette,5747705,R,0,Z,0,Z,0,Z,22848,R,3902102,R,0,Z,0,R,9672655,R
