UnitID,Institution Name,Tuition and fees (F0506_F3_RV),Imputation/Status Flag For Tuition and fees (F0506_F3_RV),Federal appropriations  grants and contracts (F0506_F3_RV),Imputation/Status Flag For Federal appropriations  grants and contracts (F0506_F3_RV),State and local appropriations  grants and contracts (F0506_F3_RV),Imputation/Status Flag For State and local appropriations  grants and contracts (F0506_F3_RV),Private grants and contracts (F0506_F3_RV),Imputation/Status Flag For Private grants and contracts (F0506_F3_RV),Investment income and investment gains (losses) included in net income (F0506_F3_RV),Imputation/Status Flag For Investment income and investment gains (losses) included in net income (F0506_F3_RV),Sales and services of educational activities (F0506_F3_RV),Imputation/Status Flag For Sales and services of educational activities (F0506_F3_RV),Sales and services of auxiliary enterprises (F0506_F3_RV),Imputation/Status Flag For Sales and services of auxiliary enterprises (F0506_F3_RV),Other revenue (F0506_F3_RV),Imputation/Status Flag For Other revenue (F0506_F3_RV),Total revenues and investment return (F0506_F3_RV),Imputation/Status Flag For Total revenues and investment return (F0506_F3_RV)
445610,Anthem College-Kansas City,6849627,R,0,R,0,R,0,R,9351,R,0,R,0,R,25585,R,6884563,R
176549,Anthem College-Maryland Heights,18171808,R,0,R,0,R,0,R,0,R,0,R,0,R,71880,R,18243688,R
430050,Anthem College-Minnesota,7529278,R,0,R,0,R,0,R,10279,R,0,R,0,R,28123,R,7567680,R
436225,Anthem College-Orlando,12646257,R,0,R,0,R,0,R,17264,R,0,R,0,R,47236,R,12710757,R
104805,Anthem College-Phoenix,88114554,R,0,R,0,R,0,R,120291,R,0,R,0,R,329125,R,88563970,R
446853,Anthem College-Portland,4597699,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,18187,R,4615886,R
413635,Anthem College-Sacramento,6392574,R,0,R,0,R,0,R,8727,R,0,R,0,R,23877,R,6425178,R
442462,Anthem Institute-Cherry Hill,4525469,R,0,R,0,R,0,R,13348,R,0,R,0,R,34138,R,4572955,R
442648,Anthem Institute-Las Vegas,5548878,R,0,R,0,R,0,R,7575,R,0,R,0,R,20726,R,5577179,R
441584,Anthem Institute-Manhattan,12888770,R,0,R,0,R,0,R,29772,R,0,R,0,R,76145,R,12994687,R
213312,Anthem Institute-Springfield,8479139,R,0,R,0,R,0,R,19586,R,0,R,0,R,50093,R,8548818,R
241182,Antilles School of Technical Careers,1764770,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1764770,R
201016,Antonelli College-Cincinnati,12797914,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,12797914,R
210890,Antonelli Institute,3373044,R,0,R,0,R,0,R,8565,R,0,R,8805,R,0,R,3390414,R
250072,Antonelli Medical and Professional Institute,414311,R,0,R,0,R,0,R,3367,R,0,R,25836,R,1,R,443515,R
429094,AOMA Graduate School of Integrative Medicine,2094237,R,0,R,0,R,0,R,4260,R,874367,R,322392,R,49429,R,3344685,R
150075,Apex Academy of Hair Design Inc,104968,R,40664,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,145632,R
188890,Apex Technical School,19448122,R,0,R,0,R,0,R,121510,R,0,R,0,R,1969303,R,21538935,R
237127,Appalachian Beauty School,15850,R,110250,R,0,R,0,R,0,R,23458,R,0,Z,15804,R,165362,R
367936,Argosy University-Atlanta,20478913,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,20478913,R
145770,Argosy University-Chicago,14153586,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14153586,R
448734,Argosy University-Denver,248407,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,248407,R
366748,Argosy University-Hawaii,5528046,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5528046,R
419457,Argosy University-Northern Virginia,11997485,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,11997485,R
436094,Argosy University-Phoenix,7069894,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7069894,R
121983,Argosy University-San Francisco Bay Area,8549720,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8549720,R
137148,Argosy University-Sarasota,17781505,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,17781505,R
420866,Argosy University-Schaumburg,6744189,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6744189,R
439057,Argosy University-Seattle,5386374,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5386374,R
428268,Argosy University-Tampa,7089338,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7089338,R
410502,Argosy University-The Art Institute of California-Hollywood,6778210,R,756099,R,0,R,0,R,0,R,0,R,227958,R,0,R,7762267,R
448576,Argosy University-The Art Institute of California-Inland Empire,682757,R,79899,R,0,R,0,R,0,R,0,R,74965,R,0,R,837621,R
432533,Argosy University-The Art Institute of California-Los Angeles,33965654,R,3392440,R,0,R,0,R,0,R,0,R,3586812,R,0,R,40944906,R
441973,Argosy University-The Art Institute of California-Orange County,31952583,R,2039454,R,0,Z,0,Z,0,Z,0,Z,2571700,R,0,R,36563737,R
117113,Argosy University-The Art Institute of California-San Diego,34283318,R,2227863,R,0,Z,0,Z,0,Z,0,Z,3116237,R,0,R,39627418,R
117928,Argosy University-The Art Institute of California-San Francisco,26633901,R,2004396,R,0,R,0,R,0,R,0,R,3509608,R,0,R,32147905,R
173984,Argosy University-Twin Cities,20381762,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,20381762,R
103954,Arizona Academy of Beauty,433932,R,0,R,0,R,0,R,8187,R,100450,R,0,R,1013,R,543582,R
262235,Arizona Academy of Beauty-North,489876,R,0,R,0,R,0,R,921,R,136475,R,0,R,7598,R,634870,R
421708,Arizona College of Nursing-Tempe,2499831,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2499831,R
446039,Arizona School of Acupuncture and Oriental Medicine,375992,R,0,R,0,R,0,R,8611,R,0,R,162694,R,-8611,R,538686,R
106324,Arkansas Beauty College,142603,R,9459,R,0,Z,0,Z,0,Z,58750,R,0,Z,0,R,210812,R
371140,Arkansas Beauty School,68633,R,89280,R,0,Z,0,Z,0,Z,61766,R,0,Z,0,R,219679,R
106315,Arkansas Beauty School-Little Rock,28605,R,96725,R,9298,R,0,R,0,R,78769,R,0,R,0,R,213397,R
106351,Arkansas Technical School,359880,R,0,R,0,Z,0,Z,0,Z,163325,R,0,Z,0,R,523205,R
222886,Arlington Career Institute,2703084,R,0,R,212506,R,0,R,18106,R,0,R,0,R,59667,R,2993363,R
429100,Arlington Medical Institute,178116,R,0,R,0,R,0,R,15141,R,0,R,0,R,46979,R,240236,R
219587,Arnolds Beauty School,284068,R,0,R,0,R,0,R,1405,R,98038,R,271272,R,1559,R,656342,R
106360,Arthur's Beauty College,362573,R,0,R,0,R,0,R,0,R,0,R,0,R,-170041,R,192532,R
106494,Arthur's Beauty College,1377778,R,0,R,0,Z,0,Z,395,R,0,Z,0,Z,399994,R,1778167,R
414063,Artistic Academy of Hair Design,1469351,R,0,R,0,R,0,R,0,R,117183,R,0,R,157481,R,1744015,R
128203,Artistic Beauty Colleges-Westminster,435911,R,0,R,0,R,0,R,0,R,49351,R,0,R,1,R,485263,R
378886,Artistic Nails and Beauty Academy-Tampa,751492,R,0,R,0,R,0,R,0,R,177611,R,0,R,0,R,929103,R
404994,ASA College,39940390,R,0,R,0,R,0,R,17747,R,0,R,0,R,0,R,39958137,R
382382,Ascension College,1164665,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1164665,R
447777,Asher College,2034678,R,0,R,0,R,0,R,0,R,0,R,0,R,64122,R,2098800,R
234119,Asher Institute of Hampton,503170,R,0,R,0,R,0,R,0,Z,88664,R,0,R,0,R,591834,R
154022,Ashford University,8358262,R,459967,R,211157,R,0,R,0,R,0,R,116413,R,0,R,9145799,R
414027,Ashmead College-Everett Campus,2801529,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2801529,R
393861,Asian-American International Beauty College,24991,R,478342,R,616355,R,0,R,4916,R,0,R,62054,R,20485,R,1207143,R
428037,Askins Vo-Tech,91006,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,91006,R
391546,ASM Beauty World Academy,320000,R,0,R,0,R,0,R,0,R,0,R,0,R,165336,R,485336,R
109721,Associated Technical College-Los Angeles,3747297,R,2186232,R,0,Z,0,Z,0,Z,0,Z,0,Z,1370006,R,7303535,R
109730,Associated Technical College-San Diego,2457198,R,175431,R,0,R,0,R,0,R,0,R,0,R,0,R,2632629,R
446127,ATA Career Education,1368013,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1368013,R
444361,ATA College,501637,R,0,R,0,R,0,R,8374,R,0,R,0,R,3099,R,513110,R
447935,ATA College,2966616,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2966616,R
249247,ATI Career Training Center-Dallas,10753783,R,0,R,0,R,0,R,44488,R,0,R,0,R,56766,R,10855037,R
137892,ATI Career Training Center-Fort Lauderdale,4412546,R,0,R,0,R,0,R,7181,R,0,R,0,R,11714,R,4431441,R
136738,ATI Career Training Center-Miami,5423057,R,0,R,0,R,0,R,24797,R,0,R,0,R,2308,R,5450162,R
250920,ATI Career Training Center-North Richland Hills,6774376,R,0,R,0,R,0,R,26946,R,0,R,0,R,49673,R,6850995,R
136747,ATI Career Training Center-Oakland Park,3923190,R,0,R,0,R,0,R,9898,R,0,R,0,R,74,R,3933162,R
134875,ATI College of Health,6121970,R,0,R,0,R,0,R,37309,R,0,R,0,R,2148,R,6161427,R
444325,ATI College-Whittier,1791735,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1791735,R
222761,ATI Technical Training Center,7763898,R,0,R,0,R,0,R,40443,R,0,R,0,R,87735,R,7892076,R
419244,Atlanta Institute of Music and Media,891015,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,891015,R
138938,Atlanta School of Massage,2334807,R,0,R,0,R,0,R,17368,R,550981,R,0,R,299446,R,3202602,R
138929,Atlanta's John Marshall Law School,5295870,R,0,Z,0,Z,0,Z,0,Z,129989,R,0,Z,0,R,5425859,R
385929,Audio Recording Technology Institute,979379,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,979379,R
447917,Augusta School of Massage,174562,R,0,Z,0,Z,0,Z,0,Z,75858,R,725882,R,0,R,976302,R
444556,Auguste Escoffier School of Culinary Arts-Austin,715568,R,0,R,0,R,0,R,0,Z,3380,R,0,R,0,R,718948,R
225867,Austin Business College,3361201,R,0,R,0,R,0,R,0,R,9014,R,0,R,0,R,3370215,R
188988,Austin's School of Spa Technology,251998,R,195277,R,7434,R,0,Z,0,Z,9080,R,0,Z,0,R,463789,R
418782,Automeca Technical College-Aguadilla,1266232,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1266232,R
419703,Automeca Technical College-Bayamon,2906266,R,0,R,0,Z,0,Z,95320,R,0,Z,0,Z,0,R,3001586,R
419712,Automeca Technical College-Caguas,1135845,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1135845,R
419721,Automeca Technical College-Ponce,1744055,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1744055,R
211006,Automotive Training Center-Exton,4713356,R,380716,R,466850,R,0,Z,-147502,R,129088,R,436224,R,0,R,5978732,R
448770,Automotive Training Center-Warminster,1302834,R,88994,R,106950,R,0,R,0,R,0,R,180086,R,0,R,1678864,R
372356,Avalon Institute-Aurora,1476228,R,0,R,0,R,0,R,0,R,411543,R,0,R,5730,R,1893501,R
104568,Avalon Institute-Mesa,1415063,R,0,R,0,R,0,R,0,R,391159,R,0,R,0,R,1806222,R
108649,Avalon School of Cosmetology-Alameda,405642,R,0,R,0,R,0,R,0,R,139579,R,0,R,7069,R,552290,R
393977,Avance Beauty College,231621,R,27113,R,0,R,0,R,600,R,35965,R,0,Z,0,R,295299,R
173744,Aveda Arts & Sciences Institute Minneapolis,6317988,R,412,R,0,Z,0,R,2488000,R,2003200,R,0,R,319689,R,11129289,R
159513,Aveda Arts & Sciences Institute-Baton Rouge,2329685,R,0,R,0,Z,0,Z,3592,R,1549075,R,0,Z,169073,R,4051425,R
160320,Aveda Arts & Sciences Institute-Covington,2329685,R,0,R,0,Z,0,Z,3592,R,1549075,R,0,Z,169073,R,4051425,R
159522,Aveda Arts & Sciences Institute-Lafayette,2329685,R,0,R,0,Z,0,Z,3592,R,1549075,R,0,Z,169073,R,4051425,R
448071,Aveda Arts & Sciences Institute-New York,1579497,R,103,R,0,Z,0,Z,622000,R,500800,R,0,R,79922,R,2782322,R
162830,Aveda Institute-Maryland,310672,R,0,R,0,R,0,R,0,R,75922,R,0,R,0,R,386594,R
142407,Aveda Institute-Twin Falls,180567,R,0,R,0,R,0,R,0,R,170410,R,206211,R,3271,R,560459,R
158778,Avery James School of Cosmetology,118257,R,0,R,0,R,0,R,16028,R,24569,R,0,R,4222,R,163076,R
448257,Avi Career Training,527343,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,527343,R
440059,Aviation Institute of Maintenance-Atlanta,3941289,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3941289,R
441788,Aviation Institute of Maintenance-Dallas,325105,R,0,R,0,R,0,R,0,R,0,R,0,R,-24576,R,300529,R
227748,Aviation Institute of Maintenance-Houston,5359725,R,0,R,0,R,0,R,0,R,221061,R,0,R,0,R,5580786,R
438735,Aviation Institute of Maintenance-Indianapolis,2261135,R,0,R,0,R,0,R,0,R,8600,R,0,R,0,R,2269735,R
441496,Aviation Institute of Maintenance-Kansas City,2087196,R,0,R,0,R,0,R,0,R,0,R,0,R,650660,R,2737856,R
445762,Aviation Institute of Maintenance-Manassas,1034397,R,0,R,0,R,0,R,0,R,0,R,0,R,783023,R,1817420,R
427973,Aviation Institute of Maintenance-Norfolk,3064929,R,0,R,0,R,0,R,0,R,0,R,0,R,377294,R,3442223,R
250285,Aviation Institute of Maintenance-Philadelphia,1986339,R,0,R,0,R,0,R,0,R,0,R,0,R,530702,R,2517041,R
187000,Aviation Institute of Maintenance-Teterboro,1183621,R,0,R,0,R,0,R,0,R,12236,R,21377,R,4000,R,1221234,R
447847,Aviator College of Aeronautical Science and Technology,3898493,R,0,R,0,R,0,R,0,R,0,R,0,R,129286,R,4027779,R
161800,Award Beauty School,990856,R,418182,R,0,Z,0,Z,3513,R,60756,R,0,Z,0,R,1473307,R
158246,Ayers Career College,1234336,R,680057,R,175802,R,0,R,17856,R,0,R,0,R,0,R,2108051,R
408057,B Street Design School of Internationl Hair Styling-Wichita,689157,R,458609,R,0,R,0,R,1716,R,341102,R,0,R,0,R,1490584,R
414489,Baldwin Beauty School-North Austin,361037,R,169407,R,0,R,0,R,0,R,170046,R,0,R,38665,R,739155,R
223056,Baldwin Beauty School-South Austin,361037,R,169407,R,0,Z,0,Z,0,Z,170046,R,0,R,38665,R,739155,R
161855,Baltimore Studio of Hair Design,320081,R,386250,R,0,R,0,R,18701,R,190851,R,0,R,0,R,915883,R
164599,Bancroft School of Massage Therapy,918707,R,0,R,0,R,0,R,8429,R,174702,R,325425,R,60000,R,1487263,R
445595,Banner College-Arlington,2792140,R,0,R,0,R,0,R,8236,R,0,R,0,R,21063,R,2821439,R
445586,Banner Institute-Chicago,4178632,R,0,R,0,R,0,R,12325,R,0,R,0,R,31522,R,4222479,R
156277,Barrett and Company School of Hair Design,204600,R,207913,R,0,R,0,R,510,R,169580,R,0,R,0,R,582603,R
158282,Bastrop Beauty School Inc,147460,R,0,R,0,R,0,R,880,R,15211,R,0,R,26152,R,189703,R
373447,Baton Rouge College,499544,R,0,R,0,R,0,R,0,R,1479,R,0,R,0,R,501023,R
158343,Baton Rouge School of Computers,271425,R,0,R,0,R,0,R,0,R,0,R,0,R,745329,R,1016754,R
139074,Bauder College,3439929,R,7780346,R,726330,R,19767,R,0,R,71609,R,-2000,R,12974,R,12048955,R
164641,Bay State College,9995509,R,0,Z,0,Z,0,Z,12105,R,0,Z,383075,R,41885,R,10432574,R
164678,Bay State School of Technology,2096232,R,0,R,0,R,0,R,0,R,0,R,57512,R,0,R,2153744,R
444194,Bayamon Community College,154719,R,365633,R,0,R,0,R,0,R,0,R,0,R,0,R,520352,R
168892,Bayshire Academy of Beauty Craft Inc,513277,R,0,R,0,R,0,R,171,R,154052,R,0,R,0,R,667500,R
160995,Beal University,1681332,R,0,R,0,R,0,R,935,R,12348,R,194057,R,12711,R,1901383,R
201229,Beatrice Academy of Beauty,43088,R,0,R,0,R,0,R,0,R,11507,R,1721,R,0,R,56316,R
208248,Beau Monde College of Hair Design,1405250,R,0,R,0,R,0,R,52963,R,265416,R,0,R,0,R,1723629,R
234401,Beauty Academy,368071,R,0,R,0,R,0,R,0,R,107531,R,0,R,0,R,475602,R
139092,Beauty College of America,114931,R,234797,R,0,R,0,R,47,R,250104,R,0,R,3757,R,603636,R
374927,Beauty School of Middletown,774847,R,245366,R,0,Z,0,Z,5608,R,148120,R,0,Z,2936,R,1176877,R
419660,Beauty Schools of America-Hialeah,2276210,R,1350225,R,4940,R,0,R,7024,R,206124,R,0,R,0,R,3844523,R
135771,Beauty Schools of America-Miami,2496995,R,1825700,R,16192,R,0,R,9308,R,280747,R,0,R,0,R,4628942,R
207272,Beauty Technical College Inc,156667,R,0,R,0,Z,0,Z,0,Z,18736,R,0,Z,36961,R,212364,R
215336,Beaver Falls Beauty Academy,422269,R,0,R,0,R,0,R,0,R,19987,R,0,R,0,R,442256,R
247065,Beckfield College-Florence,3465250,R,0,R,0,R,0,R,0,R,0,R,0,R,1332839,R,4798089,R
407744,Beckley Beauty Academy,243071,R,0,R,0,R,0,R,0,R,50845,R,0,R,0,R,293916,R
106607,Bee Jays Academy,210266,R,0,R,0,R,0,R,24541,R,176693,R,0,R,0,R,411500,R
441821,Behold Beauty Academy,84541,R,0,R,0,R,0,R,0,R,74134,R,0,R,211500,R,370175,R
126359,Bel-Rea Institute of Animal Technology,5596358,R,769917,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6366275,R
364760,Bell Mar Beauty College,83045,R,284379,R,0,R,0,R,0,R,5430,R,0,R,0,R,372854,R
444422,Bellefonte Academy of Beauty,316332,R,0,R,0,R,0,R,0,R,33353,R,0,Z,0,R,349685,R
234687,Bellingham Beauty School,248419,R,100466,R,0,Z,0,Z,0,Z,289244,R,0,Z,0,R,638129,R
109934,Bellus Academy-Chula Vista,1145931,R,0,Z,0,Z,0,Z,6129,R,300618,R,0,Z,0,R,1452678,R
116563,Bellus Academy-El Cajon,1546842,R,0,R,0,Z,0,Z,3856,R,418258,R,0,Z,0,R,1968956,R
377722,Bellus Academy-Poway,2099343,R,0,R,0,R,0,R,9605,R,663425,R,0,Z,0,R,2772373,R
137591,Bene's Career Academy,1170871,R,0,R,0,R,0,R,0,R,0,R,0,R,337224,R,1508095,R
439473,Bennett Career Institute,325000,R,65000,R,49000,R,0,R,0,R,247930,R,0,Z,1083419,R,1770349,R
189219,Berk Trade and Business School,977261,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,977261,R
189228,Berkeley College-New York,43743215,R,0,R,0,R,0,R,170277,R,0,R,3306103,R,0,R,47219595,R
183789,Berkeley College-Woodland Park,33987757,R,0,R,0,R,0,R,136198,R,0,R,2683225,R,229718,R,37036898,R
431026,BIR Training Center,4304643,R,27642,R,74124,R,30137,R,20534,R,370,R,0,R,0,R,4457450,R
442213,Birthwise Midwifery School,218300,R,0,R,0,R,0,R,0,R,16856,R,0,R,0,R,235156,R
236018,BJ's Beauty & Barber College,404615,R,0,R,0,R,0,R,0,R,330783,R,0,R,1200,R,736598,R
224013,BK Cosmo College of Cosmetology,148201,R,0,R,0,Z,0,Z,0,Z,89110,R,0,Z,0,R,237311,R
366438,Blades School of Hair Design,156305,R,171418,R,92628,R,0,Z,1846,R,59216,R,0,R,0,R,481413,R
447810,Blake Austin College,843642,R,13866,R,21733,R,0,R,0,R,0,R,0,R,-30797,R,848444,R
444440,Blue Cliff Career College,644880,R,0,R,0,R,0,R,-76849,R,82747,R,0,R,76849,R,727627,R
441502,Blue Cliff College-Gulfport,903684,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,903684,R
439491,Blue Cliff College-Lafayette,740629,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,740629,R
434821,Blue Cliff College-Metairie,1461592,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1461592,R
439482,Blue Cliff College-Shreveport,1042265,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1042265,R
442958,Blue Water College of Cosmetology Inc,259066,R,0,R,0,R,0,R,0,R,29276,R,0,R,188,R,288530,R
126261,Bluffs Academy Inc,754401,R,0,R,0,R,0,R,779,R,103955,R,0,R,0,R,859135,R
106759,Blytheville Academy of Cosmetology,3000,R,62250,R,0,Z,0,Z,0,Z,23170,R,0,Z,0,R,88420,R
446066,BMSI Institute,255675,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,255675,R
444316,Bold Beauty Academy,290187,R,110992,R,0,Z,0,Z,0,Z,146117,R,0,Z,0,R,547296,R
363527,Border Institute of Technology,1053580,R,407620,R,0,R,0,R,480,R,290,R,0,R,0,R,1461970,R
202161,Bradford School,4717153,R,0,R,0,R,0,R,0,R,0,R,1268290,R,75481,R,6060924,R
211200,Bradford School,5346058,R,0,R,0,R,0,R,0,R,0,R,1323213,R,71396,R,6740667,R
211246,Brandywine School of Nursing,476484,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,476484,R
128674,Branford Hall Career Institute-Branford Campus,15049241,R,5702856,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,20752097,R
249140,Branford Hall Career Institute-Jersey City,6650141,R,0,R,0,R,0,R,19615,R,0,R,0,R,50166,R,6719922,R
445577,Branford Hall Career Institute-North Brunswick,5282494,R,0,R,0,R,0,R,15581,R,0,R,0,R,39849,R,5337924,R
184047,Branford Hall Career Institute-Parsippany,17733478,R,0,R,0,R,0,Z,40963,R,0,R,0,R,104766,R,17879207,R
231572,Braxton School,701268,R,0,R,0,R,0,R,525,R,0,R,0,R,0,R,701793,R
189459,Briarcliffe College,45726966,R,0,R,0,R,0,R,0,R,0,R,3425672,R,9775950,R,58928588,R
109891,Bridges Academy of Beauty,135000,R,0,R,0,R,0,R,0,Z,100259,R,0,Z,0,R,235259,R
125082,Bridges Beauty College,275581,R,751043,R,0,R,0,R,0,R,107856,R,0,R,10286,R,1144766,R
215646,Brightwood Career Institute-Broomall,3010043,R,6127520,R,306521,R,25813,R,0,R,24027,R,0,R,10579,R,9504503,R
251075,Brightwood Career Institute-Harrisburg,1306233,R,4572674,R,954359,R,39902,R,0,R,183071,R,0,Z,10068,R,7066307,R
214254,Brightwood Career Institute-Philadelphia,846921,R,8342501,R,655774,R,6690,R,0,R,24693,R,0,R,7371,R,9883950,R
211617,Brightwood Career Institute-Philadelphia Mills,1936675,R,5868052,R,449140,R,39527,R,0,Z,15964,R,0,Z,155,R,8309513,R
213002,Brightwood Career Institute-Pittsburgh,2191934,R,11196632,R,2790957,R,163943,R,0,R,361351,R,0,R,8594,R,16713411,R
447102,Brightwood College-Bakersfield,175665,R,2876294,R,2363,R,4189,R,0,R,3673,R,0,R,528,R,3062712,R
163736,Brightwood College-Baltimore,2480827,R,8734673,R,169017,R,128551,R,0,R,3078,R,0,R,25233,R,11541379,R
440323,Brightwood College-Beaumont,202256,R,3493573,R,27800,R,0,R,4083,R,1392,R,0,R,-1,R,3729103,R
164058,Brightwood College-Beltsville,1567005,R,5873005,R,88742,R,31280,R,0,R,384508,R,0,R,22313,R,7966853,R
443827,Brightwood College-Brownsville,1724095,R,5301426,R,79714,R,0,Z,0,Z,4190,R,0,Z,14234,R,7123659,R
443836,Brightwood College-Corpus Christi,1535804,R,5587463,R,47750,R,0,Z,0,Z,9071,R,0,Z,1110,R,7181198,R
382896,Brightwood College-Dallas,1324256,R,193821,R,95063,R,0,Z,0,Z,21257,R,0,R,290,R,1634687,R
204626,Brightwood College-Dayton,3482828,R,5608446,R,922411,R,60420,R,0,R,12190,R,0,R,95658,R,10181953,R
246266,Brightwood College-El Paso,1821075,R,7320185,R,329446,R,0,R,0,R,0,R,0,R,8063,R,9478769,R
445328,Brightwood College-Fort Worth,840542,R,6720327,R,190645,R,10121,R,797,R,2100,R,0,R,0,R,7764532,R
447120,Brightwood College-Fresno,0,R,1172393,R,7598,R,0,R,0,R,0,R,0,R,2516,R,1182507,R
439127,Brightwood College-Friendswood,0,R,1297612,R,37590,R,0,R,0,R,7509,R,0,R,3658230,R,5000941,R
152415,Brightwood College-Hammond,868167,R,4985029,R,226993,R,2250,R,0,R,19278,R,0,R,10365,R,6112082,R
229036,Brightwood College-Houston,2084143,R,4598537,R,66766,R,0,R,0,R,5996,R,0,R,2429,R,6757871,R
440332,Brightwood College-Laredo,1603776,R,3304668,R,54959,R,20,R,0,R,2917,R,0,R,913,R,4967253,R
374875,Brightwood College-Las Vegas,1136479,R,3406512,R,160190,R,2750,R,0,R,23251,R,0,R,635,R,4729817,R
118967,Brightwood College-Los Angeles-Van Nuys,2120052,R,6250881,R,570820,R,8464,R,0,R,2977,R,0,R,55958,R,9009152,R
227836,Brightwood College-McAllen,0,R,6643405,R,384772,R,0,R,0,R,700,R,0,R,5209743,R,12238620,R
366960,Brightwood College-Modesto,880067,R,5049241,R,89065,R,1350,R,0,R,0,R,0,R,6194,R,6025917,R
246202,Brightwood College-Nashville,1151032,R,2806606,R,131500,R,2329,R,0,R,43054,R,0,R,22222,R,4156743,R
447634,Brightwood College-Palm Springs,153608,R,3225387,R,20452,R,651,R,0,R,430,R,0,R,210,R,3400738,R
432302,Brightwood College-Riverside,706800,R,4159856,R,101845,R,1380,R,0,R,11339,R,0,Z,3850,R,4985070,R
118259,Brightwood College-Sacramento,784211,R,3930138,R,190121,R,8225,R,0,R,4853,R,0,R,751,R,4918299,R
431886,Brightwood College-San Antonio-Ingram,2586509,R,4814866,R,163421,R,0,Z,0,Z,12569,R,0,Z,1299,R,7578664,R
364955,Brightwood College-San Antonio-San Pedro,2326469,R,7449044,R,464883,R,19828,R,0,R,35865,R,0,R,33083,R,10329172,R
118277,Brightwood College-San Diego,4255325,R,10932307,R,789716,R,31470,R,0,R,21705,R,0,R,8448,R,16038971,R
161776,Brightwood College-Towson,0,R,6695307,R,37591,R,139216,R,0,R,375673,R,0,R,13057,R,7260844,R
118286,Brightwood College-Vista,2577159,R,7892143,R,929014,R,24108,R,0,R,28278,R,0,R,42463,R,11493165,R
104294,Brillare Hairdressing Academy,3063049,R,0,R,0,R,0,R,35135,R,1219292,R,0,R,0,R,4317476,R
397270,Bristol University,135759,R,17600,R,0,R,0,R,43993,R,0,R,0,R,58884,R,256236,R
189404,Brittany Beauty Academy,651465,R,270148,R,0,R,0,R,1208,R,69307,R,0,R,0,R,992128,R
189468,Brittany Beauty Academy,1278346,R,0,R,0,R,0,R,232,R,102483,R,0,R,45049,R,1426110,R
230056,Broadview College,6601151,R,0,R,0,R,0,R,0,R,0,R,0,R,44448,R,6645599,R
206880,Broken Arrow Beauty College-Broken Arrow,518883,R,251149,R,0,R,0,R,3691,R,194778,R,0,Z,0,R,968501,R
448080,Brookline College-Oklahoma City,522995,R,0,R,0,R,0,R,0,R,0,R,0,R,2561,R,525556,R
110176,Brooks College,15076304,R,0,R,0,Z,0,Z,0,Z,0,Z,3906144,R,652915,R,19635363,R
445106,Brooks College,5814144,R,0,R,0,Z,0,Z,0,Z,0,Z,720230,R,920470,R,7454844,R
110185,Brooks Institute,57216001,R,0,R,0,Z,0,Z,0,R,0,R,571859,R,4306270,R,62094130,R
198075,Brookstone College-Charlotte,1810062,R,863426,R,0,R,0,R,0,R,0,R,0,R,0,R,2673488,R
