UnitID,Institution Name,Tuition and fees (F0203_F3),Imputation/Status Flag For Tuition and fees (F0203_F3),Federal appropriations  grants and contracts (F0203_F3),Imputation/Status Flag For Federal appropriations  grants and contracts (F0203_F3),State and local appropriations  grants and contracts (F0203_F3),Imputation/Status Flag For State and local appropriations  grants and contracts (F0203_F3),Private grants and contracts (F0203_F3),Imputation/Status Flag For Private grants and contracts (F0203_F3),Investment income and investment gains (losses) included in net income (F0203_F3),Imputation/Status Flag For Investment income and investment gains (losses) included in net income (F0203_F3),Sales and services of educational activities (F0203_F3),Imputation/Status Flag For Sales and services of educational activities (F0203_F3),Sales and services of auxiliary enterprises (F0203_F3),Imputation/Status Flag For Sales and services of auxiliary enterprises (F0203_F3),Other revenue (F0203_F3),Imputation/Status Flag For Other revenue (F0203_F3),Total revenues and investment return (F0203_F3),Imputation/Status Flag For Total revenues and investment return (F0203_F3)
418755,Colegio Tecnologico y Comercial de Puerto Rico,317941,R,0,R,0,R,0,R,1000,R,17492,R,0,R,0,R,336433,R
230144,Collectiv Academy,170417,R,186193,R,0,Z,0,Z,0,Z,160321,R,0,Z,0,R,516931,R
420608,Colleen O'Haras Beauty Academy,1009806,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1009806,R
201070,College of Art Advertising,348124,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,348124,R
417318,College of Business and Technology-Miami Campus,1153926,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1153926,R
180124,College of Coiffure Art Ltd,82038,R,82038,R,0,R,7852,R,-56091,R,138443,R,0,R,-8207,R,246073,R
210340,College of Cosmetology,385948,R,0,Z,0,Z,0,Z,11412,R,230038,R,0,Z,4879,R,632277,R
150251,College of Court Reporting Inc,1038706,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1038706,R
208433,College of Hair Design Careers,423997,R,0,R,0,R,0,R,0,R,0,R,0,R,154947,R,578944,R
180957,College of Hair Design-Downtown,307089,R,284363,R,22726,R,0,R,1729,R,685899,R,0,R,354885,R,1656691,R
199078,College of Wilmington,194447,P,0,P,0,P,0,P,2028,P,123664,P,0,P,0,P,320139,P
126872,CollegeAmerica-Denver,906378,R,0,R,0,R,0,R,93628,R,0,R,0,R,6270842,R,7270848,R
103945,CollegeAmerica-Flagstaff,162368,R,0,R,0,R,0,R,0,R,0,R,0,R,82413,R,244781,R
103723,Collins College,23948062,R,0,Z,0,Z,0,Z,0,Z,0,Z,2026726,R,964,R,25975752,R
156444,Collins School of Cosmetology,36275,R,0,R,0,R,0,R,53544,R,0,R,14693,R,31517,R,136029,R
377403,Colonial Heights Beauty Academy,195758,R,0,R,0,R,0,R,1963,R,43483,R,4514,R,6715,R,252433,R
443632,Colorado Media School,1579321,R,0,R,0,R,0,R,0,R,0,R,0,R,222994,R,1802315,R
381732,Colorado School of Healing Arts,1252405,R,164565,R,26820,R,0,R,481,R,102619,R,320857,R,13979,R,1881726,R
126784,Colorado School of Trades,1588068,R,0,R,0,R,0,R,40354,R,261708,R,0,R,0,R,1890130,R
381352,Colorado School of Traditional Chinese Medicine,454838,R,0,R,0,R,0,R,1107,R,0,Z,214840,R,3795,R,674580,R
126827,Colorado Technical University-Colorado Springs,11835256,R,0,R,0,R,0,R,0,R,0,R,1579217,R,0,R,13414473,R
430087,Colorado Technical University-Greenwood Village,1954172,R,0,R,0,R,0,R,0,R,0,R,199548,R,0,R,2153720,R
402615,Colorado Technical University-Sioux Falls,5996676,R,0,R,0,R,0,R,0,R,0,R,671165,R,0,R,6667841,R
177074,Columbia Beauty Academy,82181,R,0,R,0,R,0,R,37,R,70946,R,0,R,-37,R,153127,R
217916,Columbia Beauty School,204595,R,0,R,0,R,0,R,1502,R,93613,R,0,R,13454,R,313164,R
241304,Columbia Central University-Caguas,3662208,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3662208,R
404806,Columbia Central University-Yauco,1226524,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1226524,R
439561,Columbia Green Beauty School,19286,R,32605,R,0,R,0,R,0,R,20900,R,0,R,140,R,72931,R
441247,Community Business College,10700,R,0,R,440000,R,0,R,100,R,0,R,0,R,0,R,450800,R
439570,Community Care College,968086,R,0,R,0,R,0,R,0,R,0,R,0,R,1491105,R,2459191,R
423120,Compu-Med Vocational Careers Corp,28530,R,0,R,0,R,0,R,15246,R,0,R,0,R,3053399,R,3097175,R
126687,Concorde Career College-Aurora,4073000,R,1480000,R,312000,R,0,R,0,R,15000,R,0,R,0,R,5880000,R
123679,Concorde Career College-Garden Grove,5048000,R,1678000,R,253000,R,0,R,0,R,36000,R,0,R,0,R,7015000,R
441742,Concorde Career College-Grand Prairie,1083000,R,708000,R,421000,R,0,R,0,R,162000,R,0,R,0,R,2374000,R
155283,Concorde Career College-Kansas City,3168000,R,1819000,R,301000,R,0,R,0,R,45000,R,0,R,0,R,5333000,R
219903,Concorde Career College-Memphis,6113000,R,4274000,R,904000,R,0,R,0,R,48000,R,0,R,0,R,11339000,R
124937,Concorde Career College-North Hollywood,6692000,R,2198000,R,184000,R,0,R,0,R,18000,R,0,R,0,R,9092000,R
208479,Concorde Career College-Portland,2953000,R,1364000,R,1341000,R,0,R,0,R,36000,R,0,R,0,R,5694000,R
124706,Concorde Career College-San Bernardino,4720000,R,2354000,R,402000,R,0,R,0,R,37000,R,0,R,0,R,7513000,R
120661,Concorde Career College-San Diego,2243000,R,976000,R,387000,R,0,R,0,R,47000,R,0,R,0,R,3653000,R
133845,Concorde Career Institute-Jacksonville,3450000,R,1765000,R,123000,R,0,R,0,R,31000,R,0,R,0,R,5369000,R
133854,Concorde Career Institute-Miramar,3037000,R,2009000,R,105000,R,0,R,0,R,0,R,0,R,0,R,5151000,R
133863,Concorde Career Institute-Tampa,3769000,R,2196000,R,267000,R,0,R,0,R,39000,R,0,R,0,R,6271000,R
365569,Connecticut Institute of Hair Design,181313,R,0,R,0,R,0,R,0,R,7059,R,0,R,0,R,188372,R
262341,Conservatory of Recording Arts and Sciences,4497531,R,311097,R,0,Z,0,Z,20655,R,0,R,0,R,0,R,4829283,R
260354,Consolidated School of Business-Lancaster,1618812,R,0,R,0,R,0,R,9258,R,0,R,0,R,0,R,1628070,R
211820,Consolidated School of Business-York,1710237,R,0,R,0,R,0,R,10084,R,0,R,0,R,0,R,1720321,R
182652,Continental Academie of Hair Design-Hudson,553336,R,79723,R,1250,R,0,Z,33502,R,34992,R,0,Z,234230,R,937033,R
182883,Continental Academie of Hair Design-Manchester,311818,R,0,R,0,Z,0,Z,1357,R,97031,R,0,Z,0,R,410206,R
190309,Continental School of Beauty Culture-Batavia,252048,R,0,Z,0,Z,0,Z,0,Z,44370,R,0,Z,0,R,296418,R
190293,Continental School of Beauty Culture-Buffalo,528147,R,0,Z,0,Z,0,Z,0,Z,120824,R,0,Z,0,R,648971,R
374990,Continental School of Beauty Culture-Olean,427475,R,0,Z,0,Z,0,Z,0,Z,111929,R,0,Z,0,R,539404,R
190318,Continental School of Beauty Culture-Rochester,1392332,R,0,Z,0,Z,0,Z,0,Z,279291,R,0,Z,0,R,1671623,R
194435,Continental School of Beauty Culture-West Seneca,697378,R,0,Z,0,Z,0,Z,0,Z,176737,R,0,Z,0,R,874115,R
372505,COOPER CAREER INSTITUTE,1577053,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1577053,R
387235,Coral Ridge Nurses Assistant Training School Inc,54801,R,32541,R,0,R,0,R,398,R,0,R,0,R,-32541,R,55199,R
128896,Cortiva Institute,1993862,R,72189,R,41996,R,0,R,36736,R,77910,R,809992,R,7285,R,3039970,R
134574,Cortiva Institute,1190369,R,0,R,0,R,0,R,73,R,125613,R,143865,R,7219,R,1467139,R
387925,Cortiva Institute,7977378,R,0,Z,0,Z,0,Z,5323,R,413647,R,613367,R,1345285,R,10355000,R
434308,Cortiva Institute,3136404,R,0,Z,0,Z,0,Z,4426,R,358094,R,218748,R,491328,R,4209000,R
166975,Cortiva Institute-Boston,2121107,R,51187,R,0,R,0,R,0,R,90182,R,36919,R,0,R,2299395,R
443313,Cortiva Institute-Brian Utting School of Massage,980433,R,0,R,0,R,0,R,4812,R,0,R,152177,R,0,R,1137422,R
244561,Cortiva Institute-Chicago,2446472,R,0,R,0,R,0,R,2649,R,765172,R,307052,R,0,R,3521345,R
380474,Cortiva Institute-Salt Lake,17816668,R,0,R,0,R,0,R,238806,R,1825424,R,0,R,2486969,R,22367867,R
105482,Cortiva Institute-Scottsdale,2026621,R,0,R,0,R,0,R,62886,R,0,R,0,R,548635,R,2638142,R
419411,Cortiva Institute-Seattle,1749395,R,0,R,0,R,0,R,13634,R,14699,R,0,R,269876,R,2047604,R
441566,Cortiva Institute-Somerset School of Massage Therapy,1776988,R,0,R,0,R,0,R,0,R,362504,R,354729,R,0,R,2494221,R
104504,Cortiva Institute-Tucson,1348134,R,0,R,0,R,0,R,1056,R,80020,R,256322,R,212488,R,1898020,R
430254,Cortiva Institute-Virginia,970851,R,0,Z,0,Z,0,Z,1482,R,93326,R,87103,R,187238,R,1340000,R
407054,Cortiva Institute-Westport,1203628,R,33276,R,13262,R,0,R,0,R,34620,R,0,R,4529,R,1289315,R
439604,Coryell Cosmetology College,119520,R,0,Z,0,Z,0,Z,7,R,6734,R,0,Z,0,R,126261,R
144795,Cosmetology & Spa Academy,284406,P,0,P,0,P,0,P,0,P,132138,P,0,P,49822,P,466366,P
434502,Cosmetology Career Institute,250561,R,0,R,0,R,0,R,0,R,83803,R,0,R,117724,R,452088,R
173470,Cosmetology Careers Unlimited College of Hair Skin and Nails,227225,R,0,R,0,R,0,R,844,R,76462,R,0,R,0,R,304531,R
173726,Cosmetology Careers Unlimited College of Hair Skin and Nails,171077,R,0,R,0,R,0,R,1845,R,48609,R,0,R,0,R,221531,R
147642,Cosmetology Concepts Niles,305773,R,110761,R,0,R,0,R,147,R,0,R,0,R,0,R,416681,R
407142,Cosmetology Training Center,473235,R,0,Z,0,Z,0,Z,15,R,82956,R,0,Z,0,R,556206,R
224183,Court Reporting Institute of Dallas,5651659,R,0,Z,0,Z,0,Z,25898,R,0,Z,479889,R,0,R,6157446,R
144485,Coyne College,3930857,R,1658220,R,241692,R,154252,R,2427,R,0,R,0,R,0,R,5987448,R
417503,Crave Beauty Academy,84975,R,0,R,0,R,0,R,4208,R,426158,R,276295,R,774084,R,1565720,R
175591,Creations College of Cosmetology,177602,R,105573,R,0,R,0,R,2200,R,77673,R,0,R,0,R,363048,R
434830,Creative Images Institute of Cosmetology-North Dayton,425383,R,164579,R,0,R,0,R,0,R,107273,R,0,R,210677,R,907912,R
158617,Crescent City Bartending School,1882888,R,567249,R,95792,R,0,Z,16056,R,0,Z,27250,R,0,R,2589235,R
441867,Crescent Cosmetology University Inc,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P
382975,CRI Career Training,1101160,R,900494,R,435754,R,37743,R,26836,R,0,R,3926,R,1333139,R,3839052,R
377519,Crown College,3148964,R,0,R,0,R,0,R,9259,R,33853,R,0,R,0,R,3192076,R
371830,CRU Institute of Cosmetology and Barbering,354830,R,0,R,0,Z,0,Z,0,Z,37217,R,0,Z,0,R,392047,R
437529,Culinary Academy of Long Island,691637,R,589959,R,258411,R,0,Z,450,R,0,Z,0,Z,0,R,1540457,R
436571,Culinary Institute of New Orleans LLC,615873,R,228560,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,844433,R
154819,Cutting Edge Hairstyling Academy,605873,R,0,R,0,R,0,R,0,Z,139606,R,0,R,0,R,745479,R
158644,D'Jay's Institute of Cosmetology and Esthiology,520059,R,0,Z,0,Z,0,Z,49701,R,49906,R,0,Z,20013,R,639679,R
418773,D'Mart Institute,4224181,R,0,R,0,R,0,R,0,R,469353,R,0,R,0,R,4693534,R
369020,Dahls College of Beauty,92832,R,0,R,0,R,0,R,81,R,0,R,115307,R,0,R,208220,R
443021,Dallas Barber & Stylist College,6993,R,12918,R,187757,R,0,R,0,R,91374,R,0,R,0,R,299042,R
379074,Davenport Barber Styling College,98272,R,0,R,0,R,0,R,40617,R,20308,R,0,R,3199,R,162396,R
202426,David Curtis School of Floral Design,38839,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,20376,R,59215,R
434326,David Demuth Institute of Cosmetology,101811,R,0,R,77250,R,0,R,20942,R,52705,R,0,R,-41990,R,210718,R
169503,David Pressley School of Cosmetology,867476,R,0,R,0,R,0,R,7226,R,164089,R,0,R,0,R,1038791,R
442204,David's Academy of Beauty,151163,R,0,R,0,R,0,R,22854,R,37107,R,0,R,184274,R,395398,R
202435,Davis College,2055532,R,751818,R,201983,R,0,R,12434,R,21949,R,0,R,0,R,3043716,R
130873,Dawn Career Institute LLC,907837,R,630340,R,428063,R,0,R,955,R,20689,R,0,R,0,R,1987884,R
205568,Daymar College-Chillicothe,619613,R,796134,R,585139,R,0,R,95,R,240433,R,0,R,19957,R,2261371,R
157465,Daymar College-Owensboro,2387461,R,0,R,0,R,0,R,0,R,0,R,0,R,564467,R,2951928,R
156903,Daymar College-Paducah Main,826147,R,0,R,0,R,0,R,0,R,4652,R,0,R,0,R,830799,R
202453,Dayton Barber College,214561,R,0,R,0,R,0,R,615,R,0,R,123808,R,0,R,338984,R
154484,Dayton School of Hair Design,54881,R,0,R,0,R,0,R,0,R,0,Z,0,R,27174,R,82055,R
153038,Daytons School of Hair Design,103852,R,0,R,0,R,0,R,0,R,36198,R,0,R,0,R,140050,R
406413,DCI Career Institute,597592,R,0,R,0,R,0,R,0,R,0,R,0,R,43711,R,641303,R
106838,De Luxe Beauty School,0,R,96756,R,0,Z,0,Z,0,Z,0,R,30394,R,6500,R,133650,R
187602,De Wolff College Hair Styling and Cosmetology,349062,R,0,R,0,R,0,R,0,R,0,R,51529,R,1464,R,402055,R
211909,Dean Institute of Technology,1199573,R,0,R,0,R,0,R,12873,R,0,R,0,R,0,R,1212446,R
365639,Decker College Inc,1172162,R,0,Z,0,R,0,R,0,R,0,R,0,R,0,R,1172162,R
443818,Decker College-Atlanta,1320425,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1320425,R
443809,Decker College-Indianapolis,1851097,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1851097,R
211954,Delaware Valley Academy of Medical and Dental Assistants,1819189,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1819189,R
162335,Delmarva Beauty Academy,541531,R,0,R,0,R,0,R,5408,R,122433,R,0,R,0,R,669372,R
175607,Delta Beauty College,479262,R,0,R,0,R,0,R,0,R,75378,R,0,R,0,R,554640,R
402563,Delta College Inc,612344,R,0,R,0,R,0,R,0,R,28141,R,0,R,0,R,640485,R
366270,Delta College of Arts & Technology,1885292,R,0,R,0,R,0,R,0,R,8233,R,0,R,0,R,1893525,R
158723,Delta School of Business and Technology,3463665,R,0,R,0,R,0,R,697,R,270562,R,46503,R,0,R,3781427,R
422118,DEMARGE COLLEGE SOUTH,3476558,R,0,R,0,R,0,R,279065,R,406228,R,0,R,-1055128,R,3106723,R
158787,Denham Springs Beauty School,190583,R,0,R,0,R,0,R,11446,R,0,R,0,R,337,R,202366,R
113582,Design Institute of San Diego,4646163,R,0,R,0,R,0,R,5653,R,0,R,0,R,19791,R,4671607,R
441256,Design's School of Cosmetology,111960,R,0,Z,96490,R,0,Z,0,Z,75845,R,0,Z,161734,R,446029,R
169576,Detroit Business Institute-Downriver,1835899,R,0,R,0,R,0,R,3857,R,32345,R,0,R,0,R,1872101,R
104522,DeVoe College of Beauty,263712,R,0,Z,0,Z,0,Z,6848,R,0,Z,0,Z,0,R,270560,R
432199,DeVry College of New York,27132410,R,0,R,0,R,0,R,0,R,0,R,671067,R,0,R,27803477,R
144777,DeVry University-Administrative Office,1304000,R,0,R,0,R,0,R,4057073,R,0,R,0,R,0,R,5361073,R
104531,DeVry University-Arizona,32402377,R,0,R,0,R,0,R,0,R,0,R,2978983,R,0,R,35381360,R
113607,DeVry University-California,115580372,R,0,R,0,R,0,R,0,R,0,R,7038217,R,0,R,122618589,R
440590,DeVry University-Colorado,9873676,R,0,R,0,R,0,R,0,R,0,R,884605,R,0,R,10758281,R
439163,DeVry University-Florida,19643907,R,0,R,0,R,0,R,0,R,0,R,994708,R,0,R,20638615,R
139533,DeVry University-Georgia,59130467,R,0,R,0,R,0,R,0,R,0,R,2419555,R,0,R,61550022,R
144759,DeVry University-Illinois,140055658,R,0,R,0,R,0,R,0,R,0,R,6127969,R,0,R,146183627,R
432214,DeVry University-Indiana,870302,R,0,R,0,R,0,R,0,R,0,R,35350,R,0,R,905652,R
439330,DeVry University-Maryland,736789,R,0,R,0,R,0,R,0,R,0,R,33482,R,0,R,770271,R
177162,DeVry University-Missouri,29939190,R,0,R,0,R,0,R,0,R,0,R,3298077,R,0,R,33237267,R
184269,DeVry University-New Jersey,36549859,R,0,R,0,R,0,R,0,R,0,R,1405888,R,0,R,37955747,R
442365,DeVry University-North Carolina,511888,R,0,R,0,R,0,R,0,R,0,R,-81481,R,0,R,430407,R
202541,DeVry University-Ohio,42835866,R,0,R,0,R,0,R,0,R,0,R,4989561,R,0,R,47825427,R
442824,DeVry University-Pennsylvania,4522992,R,0,R,0,R,0,R,0,R,0,R,419138,R,0,R,4942130,R
224402,DeVry University-Texas,35919986,R,0,R,0,R,0,R,0,R,0,R,1788035,R,0,R,37708021,R
440536,DeVry University-Virginia,8356858,R,0,R,0,R,0,R,0,R,0,R,229530,R,0,R,8586388,R
440545,DeVry University-Washington,11583231,R,0,R,0,R,0,R,0,R,0,R,314800,R,0,R,11898031,R
238935,DeVry University-Wisconsin,2253428,R,0,R,0,R,0,R,0,R,0,R,110896,R,0,R,2364324,R
443410,DigiPen Institute of Technology,4909305,R,0,R,0,R,0,R,16687,R,0,R,0,R,0,R,4925992,R
184278,Divers Academy International,1366113,R,0,R,0,R,0,R,2943,R,0,R,33803,R,0,R,1402859,R
235088,Divers Institute of Technology,3073101,R,0,R,0,R,0,R,0,R,0,R,0,R,22522,R,3095623,R
395690,Diversified Vocational College,1380892,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,3377473,R,4758365,R
431567,Dolphin Technical Institute,270587,N,0,N,0,N,0,N,132,N,101377,N,0,N,0,N,372096,N
373535,Domestic Health Care Institute,342284,R,0,R,0,R,0,R,1044,R,3000,R,0,R,-4044,R,342284,R
150437,Don Roberts Beauty School,275823,R,0,R,0,R,0,R,7195,R,50831,R,3998,R,46171,R,384018,R
150428,Don Roberts School of Hair Design,238256,R,112382,R,0,R,0,R,0,R,111921,R,0,R,5869,R,468428,R
169761,Dorsey College,2617084,R,2799193,R,35959,R,40693,R,67350,R,0,R,1363,R,126128,R,5687770,R
212045,Douglas Education Center,1702627,R,572924,R,342889,R,0,R,5462,R,113874,R,0,R,0,R,2737776,R
261436,Douglas J Aveda Institute,1075912,R,0,R,0,R,0,R,0,R,1075643,R,509361,R,0,R,2660916,R
184135,Dover Business College,3431122,R,0,R,0,R,0,R,3025,R,0,R,196945,R,0,R,3631092,R
375948,DPT Business School,3468662,R,6379777,R,187485,R,0,Z,29048,R,0,Z,0,Z,0,R,10064972,R
184320,Drake College of Business-Elizabeth,352954,R,2076850,R,114301,R,9950,R,0,R,0,R,0,R,0,R,2554055,R
212072,Du Bois Business College-Du Bois,1563965,R,788594,R,775371,R,0,R,0,R,0,R,0,R,127053,R,3254983,R
144856,Du Quoin Beauty College,248414,R,0,R,0,R,0,R,0,R,29288,R,0,R,0,R,277702,R
131566,Dudley Beauty College,868760,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,868760,R
173489,Duluth Business University,1581109,R,601705,R,373810,R,0,R,26552,R,0,Z,0,Z,0,R,2583176,R
395733,DVS College,242999,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,616494,R,859493,R
154466,E Q School of Hair Design,345510,R,0,R,0,R,0,R,0,R,135500,R,2386,R,0,R,483396,R
230366,Eagle Gate College-Murray,1933025,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1933025,R
204884,East Ohio College,1204661,R,0,Z,0,Z,0,Z,18140,R,0,Z,3236,R,0,R,1226037,R
439394,East West College of Natural Medicine,851474,R,0,R,0,R,0,R,0,Z,75588,R,0,Z,12793,R,939855,R
106892,Eastern College of Health Vocations-Little Rock,641642,R,765904,R,31160,R,0,R,114,R,0,R,0,R,0,R,1438820,R
202639,Eastern Hills Academy of Hair Design,433259,R,0,R,0,R,0,R,27757,R,22070,R,0,R,83507,R,566593,R
421878,Eastern International College-Jersey City,1336993,R,0,R,0,R,0,R,7833,R,0,R,0,R,0,R,1344826,R
441858,Eastern Virginia Career College,558683,R,0,R,0,R,0,R,4326,R,0,R,0,R,167850,R,730859,R
183488,Eastwick College-Hackensack,2194089,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2194089,R
185721,Eastwick College-Nutley,118075,R,727298,R,171629,R,0,R,16219,R,0,R,0,R,1886307,R,2919528,R
184959,Eastwick College-Ramsey,3421956,R,0,R,0,R,0,R,733,R,0,R,0,R,0,R,3422689,R
248934,ECPI University,31172709,R,5387678,R,218202,R,0,Z,1697073,R,0,Z,71066,R,0,R,38546728,R
187675,Eddy County Beauty College,40562,R,0,Z,0,R,0,R,0,Z,0,Z,0,R,19438,R,60000,R
376321,EDIC College,2665621,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2665621,R
243832,EDP University of Puerto Rico Inc-San Juan,414907,R,2617104,R,159579,R,0,R,9570,R,72445,R,0,R,0,R,3273605,R
240985,Educational Technical College-Recinto de Bayamon,1877201,R,0,Z,0,Z,0,Z,0,Z,6103,R,0,Z,0,R,1883304,R
146454,Educators of Beauty College of Cosmetology-Peru,0,R,0,Z,0,R,0,R,0,R,0,R,0,R,0,R,0,R
149204,Educators of Beauty College of Cosmetology-Sterling,939407,R,512031,R,0,R,91000,R,10507,R,515575,R,0,R,0,R,2068520,R
177287,Elaine Steven Beauty College,99644,R,0,R,0,R,0,R,0,R,138229,R,0,R,314781,R,552654,R
114044,Elegance International,417366,R,0,R,0,R,0,R,0,R,4066,R,0,R,0,R,421432,R
434371,Elite Beauty College,313494,R,0,R,0,R,0,R,1,R,0,R,0,R,106,R,313601,R
362782,Elizabeth Grady School of Esthetics and Massage Therapy,849469,R,0,Z,0,Z,0,Z,0,Z,0,Z,52654,R,0,R,902123,R
156611,Elizabethtown Beauty School,68241,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,120615,R,188856,R
190974,Elmira Business Institute,2514717,R,0,R,0,R,0,R,38299,R,191353,R,0,R,0,R,2744369,R
404684,Emma's Beauty Academy-Juana Diaz,1624319,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,240856,R,1865175,R
241906,Emma's Beauty Academy-Mayaguez,1693230,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1693230,R
114114,Emperor's College of Traditional Oriental Medicine,1713818,R,0,R,0,R,0,R,2110,R,1322435,R,0,R,17024,R,3055387,R
407726,Empire Beauty School-Appleton,655620,R,0,R,0,R,0,R,0,R,290293,R,0,R,0,R,945913,R
368230,Empire Beauty School-Bloomfield,487147,R,0,R,0,R,0,R,0,R,11710,R,0,R,790615,R,1289472,R
174978,Empire Beauty School-Bloomington,2033193,R,0,R,0,R,0,R,400462,R,317565,R,0,R,0,R,2751220,R
164845,Empire Beauty School-Boston,1897117,R,0,Z,0,Z,0,Z,0,Z,789775,R,0,Z,0,R,2686892,R
419101,Empire Beauty School-Boston,1200083,R,0,R,0,R,0,R,6475,R,75234,R,0,R,346,R,1282138,R
383765,Empire Beauty School-Brooklyn,2168178,R,0,R,0,R,0,R,25335,R,101687,R,0,R,0,R,2295200,R
157614,Empire Beauty School-Chenoweth,314064,R,0,R,0,R,0,R,0,R,231425,R,0,R,175604,R,721093,R
407470,Empire Beauty School-Cincinnati,554795,R,0,R,0,R,0,R,0,Z,251113,R,37479,R,20,R,843407,R
157669,Empire Beauty School-Dixie,103622,R,0,R,0,R,0,R,0,R,94105,R,0,R,161605,R,359332,R
157650,Empire Beauty School-Elizabethtown,200791,R,0,R,0,R,0,R,0,R,154081,R,0,R,238788,R,593660,R
157678,Empire Beauty School-Florence,368308,R,0,R,0,R,0,R,0,R,212410,R,0,R,30465,R,611183,R
407735,Empire Beauty School-Green Bay,876976,R,0,R,0,R,0,R,0,R,422973,R,0,R,0,R,1299949,R
143543,Empire Beauty School-Hanover Park,716816,R,0,R,0,R,0,R,5663,R,0,Z,115703,R,68384,R,906566,R
262660,Empire Beauty School-Highland,204037,R,0,R,0,R,0,R,0,R,109029,R,0,R,116858,R,429924,R
248305,Empire Beauty School-Hurstborne,617931,R,0,R,0,R,0,R,0,R,344465,R,0,R,255165,R,1217561,R
151652,Empire Beauty School-Indianapolis,1099290,R,157642,R,0,R,0,R,0,R,350727,R,0,R,0,R,1607659,R
185730,Empire Beauty School-Jersey City,693593,R,0,R,0,R,0,R,0,R,24557,R,0,R,0,R,718150,R
182704,Empire Beauty School-Laconia,271357,R,271357,R,7107,R,0,R,1282,R,170445,R,0,R,520422,R,1241970,R
126854,Empire Beauty School-Lakewood,1778661,R,538580,R,0,R,0,R,0,R,210233,R,0,R,0,R,2527474,R
367130,Empire Beauty School-Lowell,2029474,R,0,Z,0,Z,0,Z,0,Z,844876,R,0,Z,0,R,2874350,R
239132,Empire Beauty School-Madison,1224575,R,0,R,0,R,0,R,0,R,480921,R,0,R,0,R,1705496,R
161493,Empire Beauty School-Maine,1913300,R,0,Z,0,Z,0,Z,192,R,462208,R,0,Z,13557,R,2389257,R
368993,Empire Beauty School-Malden,746169,R,0,R,0,R,0,R,23915,R,82074,R,0,R,0,R,852158,R
407179,Empire Beauty School-Malden,2232364,R,0,Z,0,Z,0,Z,0,Z,295059,R,0,Z,0,R,2527423,R
195067,Empire Beauty School-Manhattan,4432195,R,0,R,0,R,0,R,114403,R,399742,R,0,R,0,R,4946340,R
246594,Empire Beauty School-Manitowoc,444048,R,0,R,0,R,0,R,0,R,191623,R,0,R,0,R,635671,R
169284,Empire Beauty School-Michigan,852358,R,497790,R,73350,R,58248,R,275836,R,463208,R,0,R,38995,R,2259785,R
184144,Empire Beauty School-Ocean,91754,R,0,R,0,R,0,R,0,R,22598,R,0,R,378259,R,492611,R
103732,Empire Beauty School-Paradise Valley,6770518,R,2416745,R,0,R,0,R,0,R,654585,R,0,R,10,R,9841858,R
193991,Empire Beauty School-Peekskill,329844,R,0,R,0,R,0,R,0,R,0,R,8452,R,0,R,338296,R
217095,Empire Beauty School-Providence,963028,R,22684,R,29844,R,15376,R,2710,R,27772,R,0,R,0,R,1061414,R
190239,Empire Beauty School-Queens,2594923,R,0,R,0,R,0,R,499,R,170244,R,0,R,5107,R,2770773,R
182722,Empire Beauty School-Somersworth,313101,R,0,R,25757,R,0,R,1282,R,148091,R,0,R,695282,R,1183513,R
184506,Empire Beauty School-Union,836563,R,0,R,0,R,0,R,0,R,53860,R,0,R,0,R,890423,R
165680,Empire Beauty School-Waltham,777597,R,0,Z,0,Z,0,Z,0,Z,323716,R,0,Z,0,R,1101313,R
217581,Empire Beauty School-Warwick,234572,R,209133,R,22875,R,2564,R,4982,R,0,R,0,R,232344,R,706470,R
212355,Empire Beauty School-Wyoming Valley,20328540,R,0,R,0,R,0,R,35984,R,1972441,R,2603520,R,90884,R,25031369,R
114123,Empire College,5801658,R,0,Z,0,Z,0,Z,0,Z,65384,R,0,Z,0,R,5867042,R
207087,Enid Beauty College,185690,R,0,R,0,R,0,R,0,R,58539,R,0,R,0,R,244229,R
212425,Erie Business Center-Erie,1432005,R,0,R,0,R,0,R,2160,R,0,Z,308778,R,0,R,1742943,R
